000.000 =============================================================
000.000                     Station A                               
000.000 -------------------------------------------------------------
000.000 Protocol.lib, version 4.0, jiangyanjun0718@bupt.edu.cn
000.000 Channel: 8000 bps, 270 ms propagation delay, bit error rate 0
000.000 Log file "uA.log", TCP port 30012, debug mask 0x00
000.000 Station A is waiting for station B on TCP port 30012 ... Done.
000.317 New epoch: Mon May  6 20:18:32 2019
000.317 =================================================================
000.317 
000.317 Designed by CJSoft, build: May  6 2019  20:16:40
001.634 ** WARNING: System too busy, sleep 15 ms, but be awakened 73 ms later
098.868 .... 368 packets received, 7725 bps, 96.56%, Err 0 (0.0e+00)
104.545 .... 375 packets received, 7439 bps, 92.99%, Err 0 (0.0e+00)
108.733 .... 376 packets received, 7168 bps, 89.60%, Err 0 (0.0e+00)
112.879 .... 377 packets received, 6920 bps, 86.50%, Err 0 (0.0e+00)
116.932 .... 378 packets received, 6695 bps, 83.69%, Err 0 (0.0e+00)
121.007 .... 379 packets received, 6484 bps, 81.06%, Err 0 (0.0e+00)
125.192 .... 380 packets received, 6282 bps, 78.52%, Err 0 (0.0e+00)
129.412 .... 381 packets received, 6091 bps, 76.14%, Err 0 (0.0e+00)
133.477 .... 382 packets received, 5919 bps, 73.99%, Err 0 (0.0e+00)
137.530 .... 383 packets received, 5758 bps, 71.98%, Err 0 (0.0e+00)
141.613 .... 384 packets received, 5605 bps, 70.06%, Err 0 (0.0e+00)
145.852 .... 385 packets received, 5455 bps, 68.19%, Err 0 (0.0e+00)
150.089 .... 386 packets received, 5313 bps, 66.42%, Err 0 (0.0e+00)
154.230 .... 387 packets received, 5183 bps, 64.79%, Err 0 (0.0e+00)
158.379 .... 388 packets received, 5059 bps, 63.24%, Err 0 (0.0e+00)
162.496 .... 389 packets received, 4942 bps, 61.78%, Err 0 (0.0e+00)
166.579 .... 390 packets received, 4833 bps, 60.41%, Err 0 (0.0e+00)
170.690 .... 391 packets received, 4728 bps, 59.09%, Err 0 (0.0e+00)
174.805 .... 392 packets received, 4627 bps, 57.84%, Err 0 (0.0e+00)
178.873 .... 393 packets received, 4533 bps, 56.66%, Err 0 (0.0e+00)
182.910 .... 394 packets received, 4443 bps, 55.54%, Err 0 (0.0e+00)
187.029 .... 395 packets received, 4356 bps, 54.45%, Err 0 (0.0e+00)
191.096 .... 396 packets received, 4273 bps, 53.42%, Err 0 (0.0e+00)
195.192 .... 397 packets received, 4193 bps, 52.42%, Err 0 (0.0e+00)
199.284 .... 398 packets received, 4117 bps, 51.46%, Err 0 (0.0e+00)
201.337 .... 402 packets received, 4116 bps, 51.45%, Err 0 (0.0e+00)
203.469 .... 410 packets received, 4154 bps, 51.92%, Err 0 (0.0e+00)
205.577 .... 418 packets received, 4191 bps, 52.39%, Err 0 (0.0e+00)
207.685 .... 426 packets received, 4227 bps, 52.84%, Err 0 (0.0e+00)
209.814 .... 434 packets received, 4263 bps, 53.29%, Err 0 (0.0e+00)
211.940 .... 442 packets received, 4298 bps, 53.72%, Err 0 (0.0e+00)
214.065 .... 450 packets received, 4332 bps, 54.15%, Err 0 (0.0e+00)
216.163 .... 458 packets received, 4366 bps, 54.57%, Err 0 (0.0e+00)
218.285 .... 466 packets received, 4398 bps, 54.98%, Err 0 (0.0e+00)
220.416 .... 474 packets received, 4430 bps, 55.38%, Err 0 (0.0e+00)
222.537 .... 482 packets received, 4462 bps, 55.78%, Err 0 (0.0e+00)
224.655 .... 490 packets received, 4493 bps, 56.16%, Err 0 (0.0e+00)
226.773 .... 498 packets received, 4524 bps, 56.54%, Err 0 (0.0e+00)
228.894 .... 506 packets received, 4553 bps, 56.92%, Err 0 (0.0e+00)
231.004 .... 514 packets received, 4583 bps, 57.29%, Err 0 (0.0e+00)
233.127 .... 522 packets received, 4612 bps, 57.64%, Err 0 (0.0e+00)
235.256 .... 530 packets received, 4640 bps, 58.00%, Err 0 (0.0e+00)
237.367 .... 538 packets received, 4668 bps, 58.34%, Err 0 (0.0e+00)
239.487 .... 546 packets received, 4695 bps, 58.69%, Err 0 (0.0e+00)
241.618 .... 554 packets received, 4721 bps, 59.02%, Err 0 (0.0e+00)
241.950 ** WARNING: System too busy, sleep 15 ms, but be awakened 77 ms later
243.786 .... 562 packets received, 4747 bps, 59.33%, Err 0 (0.0e+00)
245.921 .... 570 packets received, 4772 bps, 59.65%, Err 0 (0.0e+00)
248.019 .... 578 packets received, 4798 bps, 59.98%, Err 0 (0.0e+00)
250.144 .... 586 packets received, 4823 bps, 60.29%, Err 0 (0.0e+00)
252.259 .... 594 packets received, 4848 bps, 60.59%, Err 0 (0.0e+00)
254.404 .... 602 packets received, 4871 bps, 60.89%, Err 0 (0.0e+00)
256.522 .... 610 packets received, 4895 bps, 61.19%, Err 0 (0.0e+00)
258.632 .... 618 packets received, 4919 bps, 61.48%, Err 0 (0.0e+00)
260.749 .... 626 packets received, 4942 bps, 61.77%, Err 0 (0.0e+00)
262.239 ** WARNING: System too busy, sleep 15 ms, but be awakened 78 ms later
262.893 .... 634 packets received, 4964 bps, 62.05%, Err 0 (0.0e+00)
264.994 .... 642 packets received, 4986 bps, 62.33%, Err 0 (0.0e+00)
267.121 .... 650 packets received, 5008 bps, 62.60%, Err 0 (0.0e+00)
269.299 .... 658 packets received, 5028 bps, 62.86%, Err 0 (0.0e+00)
270.541 ** WARNING: System too busy, sleep 15 ms, but be awakened 71 ms later
271.346 .... 666 packets received, 5051 bps, 63.14%, Err 0 (0.0e+00)
273.477 .... 674 packets received, 5072 bps, 63.40%, Err 0 (0.0e+00)
275.583 .... 682 packets received, 5092 bps, 63.66%, Err 0 (0.0e+00)
277.716 .... 690 packets received, 5112 bps, 63.91%, Err 0 (0.0e+00)
279.828 .... 698 packets received, 5132 bps, 64.16%, Err 0 (0.0e+00)
281.964 .... 706 packets received, 5152 bps, 64.40%, Err 0 (0.0e+00)
284.087 .... 714 packets received, 5171 bps, 64.64%, Err 0 (0.0e+00)
286.203 .... 722 packets received, 5190 bps, 64.88%, Err 0 (0.0e+00)
288.316 .... 730 packets received, 5209 bps, 65.11%, Err 0 (0.0e+00)
290.442 .... 738 packets received, 5227 bps, 65.34%, Err 0 (0.0e+00)
292.571 .... 746 packets received, 5245 bps, 65.57%, Err 0 (0.0e+00)
294.692 .... 754 packets received, 5263 bps, 65.79%, Err 0 (0.0e+00)
296.783 .... 762 packets received, 5282 bps, 66.02%, Err 0 (0.0e+00)
298.904 .... 770 packets received, 5299 bps, 66.24%, Err 0 (0.0e+00)
304.553 .... 777 packets received, 5248 bps, 65.59%, Err 0 (0.0e+00)
308.681 .... 778 packets received, 5184 bps, 64.80%, Err 0 (0.0e+00)
312.820 .... 779 packets received, 5121 bps, 64.02%, Err 0 (0.0e+00)
316.839 .... 780 packets received, 5063 bps, 63.28%, Err 0 (0.0e+00)
320.868 .... 781 packets received, 5005 bps, 62.57%, Err 0 (0.0e+00)
324.930 .... 782 packets received, 4949 bps, 61.86%, Err 0 (0.0e+00)
329.033 .... 783 packets received, 4893 bps, 61.16%, Err 0 (0.0e+00)
333.183 .... 784 packets received, 4838 bps, 60.48%, Err 0 (0.0e+00)
337.247 .... 785 packets received, 4786 bps, 59.82%, Err 0 (0.0e+00)
338.953 ** WARNING: System too busy, sleep 15 ms, but be awakened 115 ms later
341.408 .... 786 packets received, 4733 bps, 59.16%, Err 0 (0.0e+00)
345.490 .... 787 packets received, 4683 bps, 58.54%, Err 0 (0.0e+00)
349.536 .... 788 packets received, 4634 bps, 57.93%, Err 0 (0.0e+00)
353.750 .... 789 packets received, 4585 bps, 57.31%, Err 0 (0.0e+00)
357.930 .... 790 packets received, 4537 bps, 56.71%, Err 0 (0.0e+00)
361.943 .... 791 packets received, 4492 bps, 56.15%, Err 0 (0.0e+00)
366.184 .... 792 packets received, 4445 bps, 55.57%, Err 0 (0.0e+00)
370.354 .... 793 packets received, 4401 bps, 55.01%, Err 0 (0.0e+00)
374.539 .... 794 packets received, 4357 bps, 54.46%, Err 0 (0.0e+00)
378.610 .... 795 packets received, 4315 bps, 53.94%, Err 0 (0.0e+00)
382.604 .... 796 packets received, 4275 bps, 53.44%, Err 0 (0.0e+00)
386.775 .... 797 packets received, 4234 bps, 52.93%, Err 0 (0.0e+00)
390.796 .... 798 packets received, 4196 bps, 52.45%, Err 0 (0.0e+00)
394.863 .... 799 packets received, 4158 bps, 51.97%, Err 0 (0.0e+00)
398.943 .... 800 packets received, 4120 bps, 51.50%, Err 0 (0.0e+00)
401.058 .... 803 packets received, 4114 bps, 51.42%, Err 0 (0.0e+00)
403.197 .... 811 packets received, 4133 bps, 51.66%, Err 0 (0.0e+00)
405.329 .... 819 packets received, 4152 bps, 51.89%, Err 0 (0.0e+00)
407.448 .... 827 packets received, 4170 bps, 52.13%, Err 0 (0.0e+00)
409.569 .... 835 packets received, 4189 bps, 52.36%, Err 0 (0.0e+00)
411.660 .... 843 packets received, 4207 bps, 52.59%, Err 0 (0.0e+00)
413.777 .... 851 packets received, 4225 bps, 52.82%, Err 0 (0.0e+00)
415.903 .... 859 packets received, 4243 bps, 53.04%, Err 0 (0.0e+00)
418.022 .... 867 packets received, 4261 bps, 53.26%, Err 0 (0.0e+00)
420.152 .... 875 packets received, 4278 bps, 53.48%, Err 0 (0.0e+00)
422.287 .... 883 packets received, 4296 bps, 53.70%, Err 0 (0.0e+00)
424.389 .... 891 packets received, 4313 bps, 53.91%, Err 0 (0.0e+00)
426.499 .... 899 packets received, 4330 bps, 54.13%, Err 0 (0.0e+00)
428.637 .... 907 packets received, 4347 bps, 54.34%, Err 0 (0.0e+00)
430.763 .... 915 packets received, 4363 bps, 54.54%, Err 0 (0.0e+00)
432.878 .... 923 packets received, 4380 bps, 54.75%, Err 0 (0.0e+00)
434.987 .... 931 packets received, 4397 bps, 54.96%, Err 0 (0.0e+00)
437.108 .... 939 packets received, 4413 bps, 55.16%, Err 0 (0.0e+00)
439.218 .... 947 packets received, 4429 bps, 55.36%, Err 0 (0.0e+00)
441.359 .... 955 packets received, 4445 bps, 55.56%, Err 0 (0.0e+00)
443.474 .... 963 packets received, 4460 bps, 55.75%, Err 0 (0.0e+00)
445.581 .... 971 packets received, 4476 bps, 55.95%, Err 0 (0.0e+00)
447.722 .... 979 packets received, 4491 bps, 56.14%, Err 0 (0.0e+00)
449.822 .... 987 packets received, 4507 bps, 56.34%, Err 0 (0.0e+00)
451.943 .... 995 packets received, 4522 bps, 56.52%, Err 0 (0.0e+00)
454.059 .... 1003 packets received, 4537 bps, 56.71%, Err 0 (0.0e+00)
456.225 .... 1011 packets received, 4551 bps, 56.89%, Err 0 (0.0e+00)
458.326 .... 1019 packets received, 4566 bps, 57.08%, Err 0 (0.0e+00)
459.270 ** WARNING: System too busy, sleep 15 ms, but be awakened 73 ms later
460.447 .... 1027 packets received, 4581 bps, 57.26%, Err 0 (0.0e+00)
462.561 .... 1035 packets received, 4595 bps, 57.44%, Err 0 (0.0e+00)
464.668 .... 1043 packets received, 4610 bps, 57.62%, Err 0 (0.0e+00)
466.775 .... 1051 packets received, 4624 bps, 57.80%, Err 0 (0.0e+00)
468.928 .... 1059 packets received, 4638 bps, 57.98%, Err 0 (0.0e+00)
471.061 .... 1067 packets received, 4652 bps, 58.15%, Err 0 (0.0e+00)
473.179 .... 1075 packets received, 4666 bps, 58.32%, Err 0 (0.0e+00)
475.296 .... 1083 packets received, 4679 bps, 58.49%, Err 0 (0.0e+00)
477.403 .... 1091 packets received, 4693 bps, 58.66%, Err 0 (0.0e+00)
479.535 .... 1099 packets received, 4706 bps, 58.83%, Err 0 (0.0e+00)
481.653 .... 1107 packets received, 4720 bps, 59.00%, Err 0 (0.0e+00)
483.782 .... 1115 packets received, 4733 bps, 59.16%, Err 0 (0.0e+00)
485.902 .... 1123 packets received, 4746 bps, 59.33%, Err 0 (0.0e+00)
488.003 .... 1131 packets received, 4759 bps, 59.49%, Err 0 (0.0e+00)
490.137 .... 1139 packets received, 4772 bps, 59.65%, Err 0 (0.0e+00)
492.253 .... 1147 packets received, 4785 bps, 59.81%, Err 0 (0.0e+00)
494.378 .... 1155 packets received, 4797 bps, 59.97%, Err 0 (0.0e+00)
496.552 .... 1163 packets received, 4809 bps, 60.12%, Err 0 (0.0e+00)
498.617 .... 1171 packets received, 4822 bps, 60.28%, Err 0 (0.0e+00)
504.510 .... 1179 packets received, 4798 bps, 59.98%, Err 0 (0.0e+00)
508.586 .... 1180 packets received, 4764 bps, 59.55%, Err 0 (0.0e+00)
512.601 .... 1181 packets received, 4731 bps, 59.13%, Err 0 (0.0e+00)
516.743 .... 1182 packets received, 4696 bps, 58.71%, Err 0 (0.0e+00)
520.825 .... 1183 packets received, 4664 bps, 58.29%, Err 0 (0.0e+00)
524.924 ** WARNING: System too busy, sleep 15 ms, but be awakened 79 ms later
525.003 .... 1184 packets received, 4630 bps, 57.88%, Err 0 (0.0e+00)
529.138 .... 1185 packets received, 4598 bps, 57.47%, Err 0 (0.0e+00)
533.052 .... 1186 packets received, 4568 bps, 57.10%, Err 0 (0.0e+00)
534.610 ** WARNING: System too busy, sleep 15 ms, but be awakened 66 ms later
537.131 .... 1187 packets received, 4537 bps, 56.71%, Err 0 (0.0e+00)
541.197 .... 1188 packets received, 4507 bps, 56.33%, Err 0 (0.0e+00)
545.289 .... 1189 packets received, 4476 bps, 55.95%, Err 0 (0.0e+00)
549.390 .... 1190 packets received, 4447 bps, 55.58%, Err 0 (0.0e+00)
553.487 .... 1191 packets received, 4417 bps, 55.22%, Err 0 (0.0e+00)
557.591 .... 1192 packets received, 4388 bps, 54.86%, Err 0 (0.0e+00)
561.652 .... 1193 packets received, 4360 bps, 54.50%, Err 0 (0.0e+00)
565.803 .... 1194 packets received, 4332 bps, 54.15%, Err 0 (0.0e+00)
569.835 .... 1195 packets received, 4305 bps, 53.81%, Err 0 (0.0e+00)
573.959 .... 1196 packets received, 4277 bps, 53.47%, Err 0 (0.0e+00)
578.079 .... 1197 packets received, 4250 bps, 53.13%, Err 0 (0.0e+00)
582.179 .... 1198 packets received, 4224 bps, 52.80%, Err 0 (0.0e+00)
586.228 .... 1199 packets received, 4198 bps, 52.48%, Err 0 (0.0e+00)
590.406 .... 1200 packets received, 4172 bps, 52.15%, Err 0 (0.0e+00)
594.482 .... 1201 packets received, 4147 bps, 51.83%, Err 0 (0.0e+00)
598.565 .... 1202 packets received, 4122 bps, 51.52%, Err 0 (0.0e+00)
600.814 .... 1204 packets received, 4113 bps, 51.41%, Err 0 (0.0e+00)
602.930 .... 1212 packets received, 4126 bps, 51.57%, Err 0 (0.0e+00)
605.048 .... 1220 packets received, 4138 bps, 51.73%, Err 0 (0.0e+00)
607.163 .... 1228 packets received, 4151 bps, 51.89%, Err 0 (0.0e+00)
609.278 .... 1236 packets received, 4164 bps, 52.04%, Err 0 (0.0e+00)
611.397 .... 1244 packets received, 4176 bps, 52.20%, Err 0 (0.0e+00)
613.529 .... 1252 packets received, 4188 bps, 52.35%, Err 0 (0.0e+00)
615.652 .... 1260 packets received, 4200 bps, 52.50%, Err 0 (0.0e+00)
617.764 .... 1268 packets received, 4213 bps, 52.66%, Err 0 (0.0e+00)
619.875 .... 1276 packets received, 4225 bps, 52.81%, Err 0 (0.0e+00)
621.998 .... 1284 packets received, 4237 bps, 52.96%, Err 0 (0.0e+00)
624.117 .... 1292 packets received, 4249 bps, 53.11%, Err 0 (0.0e+00)
626.248 .... 1300 packets received, 4260 bps, 53.25%, Err 0 (0.0e+00)
628.369 .... 1308 packets received, 4272 bps, 53.40%, Err 0 (0.0e+00)
630.490 .... 1316 packets received, 4284 bps, 53.54%, Err 0 (0.0e+00)
632.590 .... 1324 packets received, 4295 bps, 53.69%, Err 0 (0.0e+00)
634.752 .... 1332 packets received, 4307 bps, 53.83%, Err 0 (0.0e+00)
636.842 .... 1340 packets received, 4318 bps, 53.98%, Err 0 (0.0e+00)
638.969 .... 1348 packets received, 4329 bps, 54.12%, Err 0 (0.0e+00)
641.099 .... 1356 packets received, 4341 bps, 54.26%, Err 0 (0.0e+00)
643.207 .... 1364 packets received, 4352 bps, 54.40%, Err 0 (0.0e+00)
645.322 .... 1372 packets received, 4363 bps, 54.54%, Err 0 (0.0e+00)
647.457 .... 1380 packets received, 4374 bps, 54.67%, Err 0 (0.0e+00)
649.564 .... 1388 packets received, 4385 bps, 54.81%, Err 0 (0.0e+00)
651.676 .... 1396 packets received, 4396 bps, 54.95%, Err 0 (0.0e+00)
653.388 ** WARNING: System too busy, sleep 15 ms, but be awakened 99 ms later
653.811 .... 1404 packets received, 4407 bps, 55.08%, Err 0 (0.0e+00)
655.928 .... 1412 packets received, 4417 bps, 55.22%, Err 0 (0.0e+00)
658.052 .... 1420 packets received, 4428 bps, 55.35%, Err 0 (0.0e+00)
660.173 .... 1428 packets received, 4439 bps, 55.48%, Err 0 (0.0e+00)
662.318 .... 1436 packets received, 4449 bps, 55.61%, Err 0 (0.0e+00)
664.417 .... 1444 packets received, 4460 bps, 55.75%, Err 0 (0.0e+00)
666.540 .... 1452 packets received, 4470 bps, 55.88%, Err 0 (0.0e+00)
668.660 .... 1460 packets received, 4481 bps, 56.01%, Err 0 (0.0e+00)
670.768 .... 1468 packets received, 4491 bps, 56.14%, Err 0 (0.0e+00)
672.900 .... 1476 packets received, 4501 bps, 56.26%, Err 0 (0.0e+00)
675.026 .... 1484 packets received, 4511 bps, 56.39%, Err 0 (0.0e+00)
677.152 .... 1492 packets received, 4521 bps, 56.51%, Err 0 (0.0e+00)
679.247 .... 1500 packets received, 4531 bps, 56.64%, Err 0 (0.0e+00)
681.376 .... 1508 packets received, 4541 bps, 56.77%, Err 0 (0.0e+00)
683.532 .... 1516 packets received, 4551 bps, 56.89%, Err 0 (0.0e+00)
685.645 .... 1524 packets received, 4561 bps, 57.01%, Err 0 (0.0e+00)
687.767 .... 1532 packets received, 4571 bps, 57.13%, Err 0 (0.0e+00)
689.890 .... 1540 packets received, 4580 bps, 57.25%, Err 0 (0.0e+00)
692.015 .... 1548 packets received, 4590 bps, 57.37%, Err 0 (0.0e+00)
694.125 .... 1556 packets received, 4600 bps, 57.50%, Err 0 (0.0e+00)
696.241 .... 1564 packets received, 4609 bps, 57.61%, Err 0 (0.0e+00)
698.362 .... 1572 packets received, 4619 bps, 57.73%, Err 0 (0.0e+00)
700.032 Quit.
