000.000 =============================================================
000.000                     Station B                               
000.000 -------------------------------------------------------------
000.000 Protocol.lib, version 4.0, jiangyanjun0718@bupt.edu.cn
000.000 Channel: 8000 bps, 270 ms propagation delay, bit error rate 1.0E-04
000.000 Log file "fbB.log", TCP port 30015, debug mask 0x00
000.000 Station B is connecting station A (TCP port 30015) ... Done.
000.351 New epoch: Mon May  6 20:18:32 2019
000.351 =================================================================
000.351 
000.351 Designed by CJSoft, build: May  6 2019  20:16:40
001.634 ** WARNING: System too busy, sleep 15 ms, but be awakened 73 ms later
164.098 .... 193 packets received, 2418 bps, 30.22%, Err 100 (1.0e-04)
167.414 .... 194 packets received, 2382 bps, 29.77%, Err 106 (1.0e-04)
170.458 .... 195 packets received, 2351 bps, 29.39%, Err 106 (1.0e-04)
174.538 .... 198 packets received, 2332 bps, 29.14%, Err 110 (1.0e-04)
181.153 .... 201 packets received, 2280 bps, 28.50%, Err 114 (1.1e-04)
184.181 .... 202 packets received, 2254 bps, 28.17%, Err 116 (1.1e-04)
188.275 .... 205 packets received, 2237 bps, 27.97%, Err 119 (1.1e-04)
192.959 .... 213 packets received, 2268 bps, 28.35%, Err 121 (1.0e-04)
195.097 .... 221 packets received, 2327 bps, 29.09%, Err 121 (1.0e-04)
197.232 .... 229 packets received, 2385 bps, 29.82%, Err 122 (1.0e-04)
201.650 .... 234 packets received, 2384 bps, 29.80%, Err 124 (1.0e-04)
203.783 .... 242 packets received, 2439 bps, 30.49%, Err 124 (1.0e-04)
205.967 .... 248 packets received, 2473 bps, 30.92%, Err 125 (1.0e-04)
208.760 .... 249 packets received, 2450 bps, 30.62%, Err 127 (1.0e-04)
213.432 .... 257 packets received, 2473 bps, 30.91%, Err 129 (1.0e-04)
217.510 .... 260 packets received, 2455 bps, 30.69%, Err 132 (1.0e-04)
221.913 .... 264 packets received, 2443 bps, 30.54%, Err 135 (1.0e-04)
228.841 .... 269 packets received, 2414 bps, 30.17%, Err 139 (1.0e-04)
233.246 .... 273 packets received, 2403 bps, 30.04%, Err 142 (1.0e-04)
236.279 .... 274 packets received, 2381 bps, 29.76%, Err 144 (1.0e-04)
239.069 .... 275 packets received, 2362 bps, 29.52%, Err 146 (1.0e-04)
241.229 .... 283 packets received, 2409 bps, 30.11%, Err 146 (1.0e-04)
241.941 ** WARNING: System too busy, sleep 15 ms, but be awakened 73 ms later
248.127 .... 290 packets received, 2400 bps, 29.99%, Err 149 (9.9e-05)
250.242 .... 298 packets received, 2445 bps, 30.56%, Err 149 (9.8e-05)
252.417 .... 304 packets received, 2473 bps, 30.91%, Err 149 (9.7e-05)
254.552 .... 312 packets received, 2516 bps, 31.45%, Err 150 (9.7e-05)
258.407 .... 317 packets received, 2518 bps, 31.48%, Err 153 (9.7e-05)
262.023 .... 321 packets received, 2515 bps, 31.44%, Err 155 (9.7e-05)
262.239 ** WARNING: System too busy, sleep 15 ms, but be awakened 79 ms later
266.399 .... 325 packets received, 2504 bps, 31.30%, Err 157 (9.7e-05)
270.540 ** WARNING: System too busy, sleep 15 ms, but be awakened 71 ms later
270.618 .... 328 packets received, 2488 bps, 31.10%, Err 159 (9.7e-05)
272.622 .... 336 packets received, 2530 bps, 31.62%, Err 159 (9.6e-05)
276.685 .... 339 packets received, 2515 bps, 31.44%, Err 164 (9.8e-05)
278.813 .... 347 packets received, 2554 bps, 31.93%, Err 165 (9.7e-05)
282.654 .... 352 packets received, 2556 bps, 31.95%, Err 166 (9.7e-05)
286.472 .... 354 packets received, 2536 bps, 31.70%, Err 172 (9.9e-05)
293.389 .... 359 packets received, 2511 bps, 31.39%, Err 178 (1.0e-04)
295.534 .... 367 packets received, 2549 bps, 31.86%, Err 179 (1.0e-04)
300.829 .... 368 packets received, 2510 bps, 31.38%, Err 182 (1.0e-04)
302.969 .... 376 packets received, 2547 bps, 31.84%, Err 183 (9.9e-05)
309.317 .... 381 packets received, 2528 bps, 31.60%, Err 190 (1.0e-04)
312.882 .... 383 packets received, 2512 bps, 31.40%, Err 193 (1.0e-04)
316.975 .... 386 packets received, 2499 bps, 31.24%, Err 195 (1.0e-04)
321.350 .... 392 packets received, 2503 bps, 31.29%, Err 197 (1.0e-04)
323.502 .... 400 packets received, 2537 bps, 31.71%, Err 197 (1.0e-04)
325.533 .... 405 packets received, 2553 bps, 31.91%, Err 197 (9.9e-05)
328.557 .... 407 packets received, 2542 bps, 31.77%, Err 200 (1.0e-04)
330.680 .... 415 packets received, 2575 bps, 32.19%, Err 200 (9.9e-05)
334.542 .... 420 packets received, 2576 bps, 32.20%, Err 201 (9.8e-05)
338.428 .... 425 packets received, 2577 bps, 32.21%, Err 203 (9.8e-05)
338.943 ** WARNING: System too busy, sleep 15 ms, but be awakened 108 ms later
341.539 .... 427 packets received, 2565 bps, 32.06%, Err 206 (9.9e-05)
345.567 .... 430 packets received, 2553 bps, 31.91%, Err 211 (1.0e-04)
347.691 .... 438 packets received, 2585 bps, 32.31%, Err 211 (9.9e-05)
351.872 .... 441 packets received, 2571 bps, 32.14%, Err 214 (1.0e-04)
356.756 .... 447 packets received, 2570 bps, 32.13%, Err 217 (1.0e-04)
361.184 .... 451 packets received, 2562 bps, 32.02%, Err 219 (1.0e-04)
365.531 .... 458 packets received, 2570 bps, 32.13%, Err 224 (1.0e-04)
368.548 .... 459 packets received, 2555 bps, 31.94%, Err 227 (1.0e-04)
377.978 .... 465 packets received, 2524 bps, 31.55%, Err 232 (1.0e-04)
387.096 .... 468 packets received, 2480 bps, 31.00%, Err 236 (1.0e-04)
391.200 .... 471 packets received, 2470 bps, 30.87%, Err 239 (1.0e-04)
393.331 .... 479 packets received, 2498 bps, 31.22%, Err 240 (1.0e-04)
396.656 .... 482 packets received, 2493 bps, 31.16%, Err 241 (1.0e-04)
405.260 .... 484 packets received, 2450 bps, 30.62%, Err 248 (1.0e-04)
410.801 .... 485 packets received, 2422 bps, 30.27%, Err 252 (1.0e-04)
412.910 .... 492 packets received, 2444 bps, 30.55%, Err 252 (1.0e-04)
416.746 .... 497 packets received, 2446 bps, 30.57%, Err 253 (1.0e-04)
420.323 .... 499 packets received, 2435 bps, 30.44%, Err 256 (1.0e-04)
424.736 .... 503 packets received, 2429 bps, 30.36%, Err 259 (1.0e-04)
428.306 .... 505 packets received, 2418 bps, 30.23%, Err 261 (1.0e-04)
431.857 .... 507 packets received, 2408 bps, 30.10%, Err 264 (1.0e-04)
434.001 .... 515 packets received, 2434 bps, 30.42%, Err 264 (1.0e-04)
442.837 .... 517 packets received, 2394 bps, 29.93%, Err 270 (1.0e-04)
444.965 .... 525 packets received, 2420 bps, 30.25%, Err 270 (1.0e-04)
451.333 .... 530 packets received, 2408 bps, 30.10%, Err 275 (1.0e-04)
454.429 .... 531 packets received, 2396 bps, 29.95%, Err 276 (1.0e-04)
456.523 .... 539 packets received, 2421 bps, 30.27%, Err 277 (1.0e-04)
459.270 ** WARNING: System too busy, sleep 15 ms, but be awakened 73 ms later
462.610 .... 543 packets received, 2407 bps, 30.09%, Err 282 (1.0e-04)
465.389 .... 544 packets received, 2397 bps, 29.96%, Err 284 (1.0e-04)
467.503 .... 552 packets received, 2421 bps, 30.27%, Err 285 (1.0e-04)
470.302 .... 553 packets received, 2411 bps, 30.14%, Err 288 (1.0e-04)
472.414 .... 561 packets received, 2435 bps, 30.44%, Err 288 (1.0e-04)
476.287 .... 563 packets received, 2424 bps, 30.30%, Err 290 (1.0e-04)
480.890 .... 567 packets received, 2418 bps, 30.22%, Err 292 (1.0e-04)
483.938 .... 568 packets received, 2407 bps, 30.09%, Err 294 (1.0e-04)
490.872 .... 574 packets received, 2398 bps, 29.97%, Err 299 (1.0e-04)
495.343 ** WARNING: System too busy, sleep 15 ms, but be awakened 75 ms later
495.516 .... 582 packets received, 2408 bps, 30.11%, Err 301 (1.0e-04)
499.039 .... 584 packets received, 2400 bps, 30.00%, Err 304 (1.0e-04)
502.057 .... 585 packets received, 2389 bps, 29.87%, Err 307 (1.0e-04)
505.090 .... 586 packets received, 2379 bps, 29.74%, Err 312 (1.0e-04)
508.129 .... 587 packets received, 2369 bps, 29.61%, Err 313 (1.0e-04)
511.167 .... 588 packets received, 2359 bps, 29.48%, Err 315 (1.0e-04)
518.090 .... 593 packets received, 2347 bps, 29.34%, Err 321 (1.0e-04)
520.479 .... 600 packets received, 2364 bps, 29.55%, Err 322 (1.0e-04)
523.275 .... 601 packets received, 2355 bps, 29.44%, Err 324 (1.0e-04)
526.345 .... 602 packets received, 2345 bps, 29.31%, Err 325 (1.0e-04)
532.387 .... 604 packets received, 2326 bps, 29.08%, Err 328 (1.0e-04)
534.611 ** WARNING: System too busy, sleep 15 ms, but be awakened 66 ms later
539.293 .... 608 packets received, 2312 bps, 28.89%, Err 333 (1.0e-04)
541.429 .... 616 packets received, 2333 bps, 29.16%, Err 333 (1.0e-04)
544.736 .... 619 packets received, 2330 bps, 29.12%, Err 335 (1.0e-04)
549.152 .... 625 packets received, 2333 bps, 29.17%, Err 338 (1.0e-04)
551.284 .... 633 packets received, 2354 bps, 29.43%, Err 338 (1.0e-04)
553.487 .... 639 packets received, 2367 bps, 29.59%, Err 338 (1.0e-04)
557.345 .... 644 packets received, 2369 bps, 29.61%, Err 339 (1.0e-04)
561.744 .... 649 packets received, 2369 bps, 29.61%, Err 341 (1.0e-04)
565.833 .... 652 packets received, 2362 bps, 29.53%, Err 344 (1.0e-04)
568.871 .... 653 packets received, 2353 bps, 29.42%, Err 345 (1.0e-04)
572.416 .... 655 packets received, 2346 bps, 29.32%, Err 349 (1.0e-04)
576.837 .... 659 packets received, 2342 bps, 29.28%, Err 353 (1.0e-04)
581.237 .... 666 packets received, 2349 bps, 29.36%, Err 355 (1.0e-04)
590.650 .... 670 packets received, 2326 bps, 29.07%, Err 363 (1.0e-04)
595.062 .... 677 packets received, 2332 bps, 29.16%, Err 365 (1.0e-04)
599.497 .... 682 packets received, 2332 bps, 29.15%, Err 367 (1.0e-04)
603.054 .... 684 packets received, 2325 bps, 29.07%, Err 369 (1.0e-04)
607.976 .... 691 packets received, 2330 bps, 29.13%, Err 372 (1.0e-04)
610.122 .... 699 packets received, 2349 bps, 29.36%, Err 372 (1.0e-04)
614.494 .... 706 packets received, 2355 bps, 29.44%, Err 373 (1.0e-04)
621.399 .... 711 packets received, 2346 bps, 29.32%, Err 379 (1.0e-04)
624.449 .... 712 packets received, 2337 bps, 29.22%, Err 380 (1.0e-04)
629.987 .... 713 packets received, 2320 bps, 29.00%, Err 381 (1.0e-04)
632.121 .... 721 packets received, 2338 bps, 29.23%, Err 381 (9.9e-05)
636.249 .... 727 packets received, 2342 bps, 29.28%, Err 383 (9.9e-05)
640.394 .... 730 packets received, 2337 bps, 29.21%, Err 386 (9.9e-05)
644.463 .... 733 packets received, 2332 bps, 29.14%, Err 391 (1.0e-04)
646.564 .... 741 packets received, 2349 bps, 29.37%, Err 392 (1.0e-04)
652.167 .... 743 packets received, 2335 bps, 29.19%, Err 395 (1.0e-04)
653.389 ** WARNING: System too busy, sleep 15 ms, but be awakened 100 ms later
665.767 .... 745 packets received, 2294 bps, 28.67%, Err 408 (1.0e-04)
670.137 .... 750 packets received, 2294 bps, 28.68%, Err 411 (1.0e-04)
673.186 .... 751 packets received, 2287 bps, 28.59%, Err 411 (1.0e-04)
675.311 .... 759 packets received, 2304 bps, 28.80%, Err 411 (1.0e-04)
677.453 .... 767 packets received, 2321 bps, 29.01%, Err 411 (1.0e-04)
680.772 .... 770 packets received, 2319 bps, 28.98%, Err 415 (1.0e-04)
685.156 .... 774 packets received, 2316 bps, 28.95%, Err 418 (1.0e-04)
689.546 .... 778 packets received, 2313 bps, 28.91%, Err 420 (1.0e-04)
693.932 .... 784 packets received, 2316 bps, 28.95%, Err 423 (1.0e-04)
698.305 .... 789 packets received, 2316 bps, 28.95%, Err 425 (1.0e-04)
700.019 Quit.
