000.000 =============================================================
000.000                     Station A                               
000.000 -------------------------------------------------------------
000.000 Protocol.lib, version 4.0, jiangyanjun0718@bupt.edu.cn
000.000 Channel: 8000 bps, 270 ms propagation delay, bit error rate 1.0E-05
000.000 Log file "fA.log", TCP port 30014, debug mask 0x00
000.000 Station A is waiting for station B on TCP port 30014 ... Done.
000.339 New epoch: Mon May  6 20:18:32 2019
000.339 =================================================================
000.339 
000.339 Designed by CJSoft, build: May  6 2019  20:16:40
001.634 ** WARNING: System too busy, sleep 15 ms, but be awakened 73 ms later
139.720 .... 418 packets received, 6154 bps, 76.93%, Err 9 (8.7e-06)
141.833 .... 426 packets received, 6178 bps, 77.23%, Err 9 (8.5e-06)
143.961 .... 434 packets received, 6201 bps, 77.51%, Err 9 (8.4e-06)
146.781 .... 435 packets received, 6095 bps, 76.19%, Err 9 (8.3e-06)
148.913 .... 443 packets received, 6118 bps, 76.48%, Err 9 (8.1e-06)
150.938 .... 448 packets received, 6104 bps, 76.30%, Err 9 (8.0e-06)
153.978 .... 450 packets received, 6009 bps, 75.12%, Err 10 (8.8e-06)
156.118 .... 458 packets received, 6032 bps, 75.40%, Err 10 (8.7e-06)
158.254 .... 464 packets received, 6028 bps, 75.35%, Err 10 (8.6e-06)
162.375 .... 470 packets received, 5951 bps, 74.38%, Err 11 (9.2e-06)
164.531 .... 478 packets received, 5972 bps, 74.65%, Err 11 (9.1e-06)
166.639 .... 486 packets received, 5995 bps, 74.94%, Err 11 (9.0e-06)
168.763 .... 494 packets received, 6017 bps, 75.21%, Err 11 (8.8e-06)
171.821 .... 496 packets received, 5933 bps, 74.17%, Err 12 (9.5e-06)
173.986 .... 504 packets received, 5954 bps, 74.42%, Err 12 (9.4e-06)
176.068 .... 509 packets received, 5942 bps, 74.27%, Err 12 (9.3e-06)
178.198 .... 517 packets received, 5963 bps, 74.53%, Err 12 (9.2e-06)
180.309 .... 525 packets received, 5984 bps, 74.80%, Err 12 (9.0e-06)
182.428 .... 533 packets received, 6004 bps, 75.05%, Err 12 (8.9e-06)
184.549 .... 541 packets received, 6024 bps, 75.30%, Err 12 (8.8e-06)
186.680 .... 549 packets received, 6043 bps, 75.54%, Err 12 (8.7e-06)
188.792 .... 557 packets received, 6062 bps, 75.78%, Err 12 (8.6e-06)
192.920 .... 563 packets received, 5996 bps, 74.95%, Err 13 (9.1e-06)
197.358 .... 570 packets received, 5934 bps, 74.17%, Err 13 (9.0e-06)
201.468 .... 576 packets received, 5873 bps, 73.42%, Err 14 (9.5e-06)
206.267 .... 584 packets received, 5816 bps, 72.70%, Err 15 (9.9e-06)
208.403 .... 592 packets received, 5835 bps, 72.94%, Err 15 (9.8e-06)
210.649 .... 598 packets received, 5831 bps, 72.89%, Err 15 (9.7e-06)
212.751 .... 606 packets received, 5851 bps, 73.13%, Err 15 (9.6e-06)
214.878 .... 614 packets received, 5869 bps, 73.36%, Err 15 (9.5e-06)
217.013 .... 622 packets received, 5887 bps, 73.58%, Err 15 (9.4e-06)
219.122 .... 630 packets received, 5905 bps, 73.81%, Err 15 (9.3e-06)
221.251 .... 638 packets received, 5922 bps, 74.03%, Err 15 (9.2e-06)
223.367 .... 646 packets received, 5939 bps, 74.24%, Err 15 (9.1e-06)
226.411 .... 648 packets received, 5878 bps, 73.47%, Err 17 (1.0e-05)
228.580 .... 656 packets received, 5893 bps, 73.67%, Err 17 (1.0e-05)
230.689 .... 662 packets received, 5893 bps, 73.66%, Err 17 (1.0e-05)
232.800 .... 670 packets received, 5910 bps, 73.87%, Err 17 (9.9e-06)
234.929 .... 678 packets received, 5926 bps, 74.08%, Err 17 (9.8e-06)
237.052 .... 686 packets received, 5942 bps, 74.28%, Err 17 (9.8e-06)
239.173 .... 694 packets received, 5958 bps, 74.48%, Err 17 (9.7e-06)
241.282 .... 702 packets received, 5974 bps, 74.67%, Err 17 (9.6e-06)
241.941 ** WARNING: System too busy, sleep 15 ms, but be awakened 73 ms later
245.422 .... 708 packets received, 5923 bps, 74.04%, Err 18 (1.0e-05)
247.711 .... 715 packets received, 5926 bps, 74.08%, Err 18 (9.9e-06)
249.821 .... 723 packets received, 5942 bps, 74.27%, Err 18 (9.8e-06)
251.936 .... 731 packets received, 5957 bps, 74.46%, Err 18 (9.7e-06)
254.059 .... 739 packets received, 5972 bps, 74.65%, Err 18 (9.6e-06)
258.718 .... 747 packets received, 5927 bps, 74.09%, Err 19 (1.0e-05)
260.858 .... 755 packets received, 5942 bps, 74.27%, Err 19 (9.9e-06)
262.239 ** WARNING: System too busy, sleep 15 ms, but be awakened 79 ms later
263.066 .... 760 packets received, 5931 bps, 74.13%, Err 19 (9.8e-06)
266.619 .... 764 packets received, 5882 bps, 73.53%, Err 21 (1.1e-05)
268.781 .... 772 packets received, 5896 bps, 73.70%, Err 21 (1.1e-05)
270.540 ** WARNING: System too busy, sleep 15 ms, but be awakened 71 ms later
270.900 .... 778 packets received, 5895 bps, 73.69%, Err 21 (1.1e-05)
273.019 .... 786 packets received, 5909 bps, 73.87%, Err 21 (1.0e-05)
275.127 .... 794 packets received, 5924 bps, 74.05%, Err 21 (1.0e-05)
279.553 .... 801 packets received, 5881 bps, 73.51%, Err 22 (1.1e-05)
281.687 .... 809 packets received, 5895 bps, 73.68%, Err 22 (1.1e-05)
283.784 .... 817 packets received, 5909 bps, 73.86%, Err 22 (1.1e-05)
285.918 .... 825 packets received, 5922 bps, 74.03%, Err 22 (1.0e-05)
288.036 .... 833 packets received, 5936 bps, 74.19%, Err 22 (1.0e-05)
290.158 .... 841 packets received, 5949 bps, 74.36%, Err 22 (1.0e-05)
292.286 .... 849 packets received, 5961 bps, 74.52%, Err 22 (1.0e-05)
294.417 .... 857 packets received, 5974 bps, 74.67%, Err 22 (1.0e-05)
296.514 .... 865 packets received, 5987 bps, 74.84%, Err 22 (1.0e-05)
298.636 .... 873 packets received, 5999 bps, 74.99%, Err 22 (1.0e-05)
300.757 .... 881 packets received, 6012 bps, 75.14%, Err 22 (9.9e-06)
302.889 .... 889 packets received, 6023 bps, 75.29%, Err 22 (9.8e-06)
305.007 .... 897 packets received, 6035 bps, 75.44%, Err 22 (9.8e-06)
307.121 .... 905 packets received, 6047 bps, 75.59%, Err 22 (9.7e-06)
309.246 .... 913 packets received, 6059 bps, 75.73%, Err 22 (9.6e-06)
311.357 .... 921 packets received, 6070 bps, 75.88%, Err 22 (9.6e-06)
313.476 .... 929 packets received, 6081 bps, 76.02%, Err 22 (9.5e-06)
315.594 .... 937 packets received, 6092 bps, 76.16%, Err 22 (9.4e-06)
317.712 .... 945 packets received, 6103 bps, 76.29%, Err 22 (9.4e-06)
319.728 .... 950 packets received, 6097 bps, 76.21%, Err 22 (9.3e-06)
321.852 .... 958 packets received, 6108 bps, 76.35%, Err 22 (9.2e-06)
323.953 .... 966 packets received, 6119 bps, 76.48%, Err 22 (9.2e-06)
326.080 .... 974 packets received, 6129 bps, 76.61%, Err 22 (9.1e-06)
328.223 .... 982 packets received, 6139 bps, 76.74%, Err 23 (9.5e-06)
333.520 .... 983 packets received, 6047 bps, 75.59%, Err 24 (9.7e-06)
335.638 .... 991 packets received, 6058 bps, 75.73%, Err 24 (9.7e-06)
337.761 .... 999 packets received, 6069 bps, 75.86%, Err 24 (9.6e-06)
338.954 ** WARNING: System too busy, sleep 15 ms, but be awakened 112 ms later
340.242 .... 1006 packets received, 6066 bps, 75.83%, Err 24 (9.6e-06)
342.371 .... 1014 packets received, 6077 bps, 75.96%, Err 24 (9.5e-06)
344.471 .... 1022 packets received, 6087 bps, 76.09%, Err 24 (9.4e-06)
346.600 .... 1030 packets received, 6097 bps, 76.21%, Err 24 (9.4e-06)
348.722 .... 1038 packets received, 6107 bps, 76.34%, Err 24 (9.3e-06)
350.738 .... 1043 packets received, 6101 bps, 76.26%, Err 24 (9.3e-06)
352.862 .... 1051 packets received, 6111 bps, 76.38%, Err 24 (9.2e-06)
354.953 .... 1059 packets received, 6121 bps, 76.51%, Err 24 (9.1e-06)
357.103 .... 1067 packets received, 6130 bps, 76.62%, Err 24 (9.1e-06)
359.202 .... 1075 packets received, 6140 bps, 76.75%, Err 24 (9.0e-06)
361.341 .... 1083 packets received, 6149 bps, 76.86%, Err 24 (9.0e-06)
363.458 .... 1091 packets received, 6158 bps, 76.98%, Err 24 (8.9e-06)
365.562 .... 1099 packets received, 6167 bps, 77.09%, Err 24 (8.9e-06)
367.702 .... 1107 packets received, 6176 bps, 77.20%, Err 24 (8.8e-06)
369.818 .... 1115 packets received, 6185 bps, 77.31%, Err 24 (8.7e-06)
371.917 .... 1123 packets received, 6194 bps, 77.43%, Err 24 (8.7e-06)
374.066 .... 1131 packets received, 6202 bps, 77.53%, Err 24 (8.6e-06)
376.168 .... 1139 packets received, 6211 bps, 77.64%, Err 25 (8.9e-06)
378.299 .... 1147 packets received, 6220 bps, 77.75%, Err 25 (8.9e-06)
380.419 .... 1155 packets received, 6228 bps, 77.85%, Err 25 (8.8e-06)
382.539 .... 1163 packets received, 6236 bps, 77.96%, Err 25 (8.8e-06)
386.930 .... 1170 packets received, 6203 bps, 77.53%, Err 26 (9.0e-06)
389.070 .... 1178 packets received, 6211 bps, 77.63%, Err 26 (9.0e-06)
391.193 .... 1184 packets received, 6208 bps, 77.60%, Err 26 (9.0e-06)
395.333 .... 1190 packets received, 6174 bps, 77.18%, Err 27 (9.2e-06)
400.127 .... 1198 packets received, 6141 bps, 76.77%, Err 28 (9.4e-06)
402.339 .... 1206 packets received, 6148 bps, 76.85%, Err 28 (9.4e-06)
404.493 .... 1212 packets received, 6146 bps, 76.82%, Err 28 (9.4e-06)
407.575 .... 1214 packets received, 6109 bps, 76.37%, Err 29 (9.6e-06)
411.147 .... 1216 packets received, 6066 bps, 75.83%, Err 30 (9.9e-06)
413.277 .... 1224 packets received, 6075 bps, 75.93%, Err 30 (9.8e-06)
415.402 .... 1232 packets received, 6083 bps, 76.04%, Err 30 (9.8e-06)
417.584 .... 1238 packets received, 6081 bps, 76.01%, Err 30 (9.7e-06)
419.711 .... 1246 packets received, 6089 bps, 76.11%, Err 30 (9.7e-06)
422.534 .... 1247 packets received, 6053 bps, 75.66%, Err 30 (9.6e-06)
424.658 .... 1255 packets received, 6061 bps, 75.77%, Err 30 (9.6e-06)
426.781 .... 1263 packets received, 6070 bps, 75.87%, Err 31 (9.8e-06)
429.604 .... 1264 packets received, 6034 bps, 75.43%, Err 31 (9.8e-06)
431.750 .... 1272 packets received, 6042 bps, 75.53%, Err 31 (9.7e-06)
433.828 .... 1277 packets received, 6037 bps, 75.46%, Err 31 (9.7e-06)
435.939 .... 1285 packets received, 6045 bps, 75.57%, Err 31 (9.7e-06)
438.080 .... 1293 packets received, 6053 bps, 75.67%, Err 31 (9.6e-06)
441.686 .... 1297 packets received, 6022 bps, 75.28%, Err 31 (9.5e-06)
443.805 .... 1305 packets received, 6031 bps, 75.38%, Err 31 (9.5e-06)
445.921 .... 1313 packets received, 6039 bps, 75.48%, Err 31 (9.4e-06)
448.054 .... 1321 packets received, 6046 bps, 75.58%, Err 31 (9.4e-06)
452.430 .... 1328 packets received, 6020 bps, 75.25%, Err 33 (9.9e-06)
454.694 .... 1336 packets received, 6026 bps, 75.32%, Err 33 (9.9e-06)
456.955 .... 1345 packets received, 6036 bps, 75.45%, Err 33 (9.8e-06)
461.090 .... 1351 packets received, 6009 bps, 75.11%, Err 34 (1.0e-05)
464.658 .... 1353 packets received, 5971 bps, 74.64%, Err 35 (1.0e-05)
466.805 .... 1361 packets received, 5979 bps, 74.74%, Err 35 (1.0e-05)
468.912 .... 1369 packets received, 5987 bps, 74.84%, Err 35 (1.0e-05)
471.049 .... 1377 packets received, 5995 bps, 74.93%, Err 35 (1.0e-05)
473.164 .... 1385 packets received, 6003 bps, 75.03%, Err 35 (1.0e-05)
475.294 .... 1393 packets received, 6010 bps, 75.13%, Err 35 (1.0e-05)
477.418 .... 1401 packets received, 6018 bps, 75.22%, Err 35 (1.0e-05)
479.520 .... 1409 packets received, 6026 bps, 75.32%, Err 35 (9.9e-06)
483.127 .... 1413 packets received, 5997 bps, 74.97%, Err 36 (1.0e-05)
485.263 .... 1421 packets received, 6005 bps, 75.06%, Err 36 (1.0e-05)
487.382 .... 1429 packets received, 6012 bps, 75.15%, Err 36 (1.0e-05)
489.512 .... 1437 packets received, 6020 bps, 75.25%, Err 36 (1.0e-05)
491.639 .... 1445 packets received, 6027 bps, 75.34%, Err 36 (9.9e-06)
493.736 .... 1453 packets received, 6035 bps, 75.43%, Err 36 (9.9e-06)
495.921 .... 1461 packets received, 6041 bps, 75.51%, Err 36 (9.8e-06)
498.155 .... 1467 packets received, 6039 bps, 75.48%, Err 36 (9.8e-06)
500.270 .... 1475 packets received, 6046 bps, 75.57%, Err 36 (9.8e-06)
502.383 .... 1483 packets received, 6053 bps, 75.66%, Err 36 (9.7e-06)
505.709 .... 1486 packets received, 6025 bps, 75.32%, Err 37 (9.9e-06)
509.265 .... 1488 packets received, 5991 bps, 74.89%, Err 38 (1.0e-05)
513.688 .... 1493 packets received, 5960 bps, 74.49%, Err 39 (1.0e-05)
515.836 .... 1501 packets received, 5967 bps, 74.58%, Err 39 (1.0e-05)
517.946 .... 1509 packets received, 5974 bps, 74.67%, Err 39 (1.0e-05)
520.083 .... 1517 packets received, 5981 bps, 74.76%, Err 39 (1.0e-05)
522.183 .... 1525 packets received, 5988 bps, 74.85%, Err 39 (1.0e-05)
524.307 .... 1533 packets received, 5995 bps, 74.94%, Err 39 (1.0e-05)
524.924 ** WARNING: System too busy, sleep 15 ms, but be awakened 79 ms later
526.428 .... 1541 packets received, 6002 bps, 75.03%, Err 39 (1.0e-05)
528.565 .... 1549 packets received, 6009 bps, 75.11%, Err 39 (1.0e-05)
531.614 .... 1551 packets received, 5982 bps, 74.78%, Err 40 (1.0e-05)
533.746 .... 1559 packets received, 5989 bps, 74.86%, Err 40 (1.0e-05)
534.613 ** WARNING: System too busy, sleep 15 ms, but be awakened 66 ms later
535.864 .... 1567 packets received, 5996 bps, 74.95%, Err 40 (1.0e-05)
537.986 .... 1575 packets received, 6003 bps, 75.03%, Err 40 (1.0e-05)
540.108 .... 1583 packets received, 6009 bps, 75.12%, Err 40 (1.0e-05)
542.245 .... 1591 packets received, 6016 bps, 75.20%, Err 40 (1.0e-05)
546.367 .... 1597 packets received, 5993 bps, 74.91%, Err 41 (1.0e-05)
548.522 .... 1605 packets received, 5999 bps, 74.99%, Err 41 (1.0e-05)
550.626 .... 1613 packets received, 6006 bps, 75.08%, Err 41 (1.0e-05)
553.963 .... 1616 packets received, 5981 bps, 74.76%, Err 42 (1.0e-05)
556.147 .... 1624 packets received, 5987 bps, 74.84%, Err 42 (1.0e-05)
558.215 .... 1629 packets received, 5983 bps, 74.79%, Err 42 (1.0e-05)
560.315 .... 1637 packets received, 5990 bps, 74.87%, Err 42 (1.0e-05)
562.447 .... 1645 packets received, 5996 bps, 74.96%, Err 43 (1.0e-05)
564.597 .... 1653 packets received, 6003 bps, 75.03%, Err 43 (1.0e-05)
567.388 .... 1654 packets received, 5977 bps, 74.71%, Err 43 (1.0e-05)
569.520 .... 1662 packets received, 5983 bps, 74.79%, Err 43 (1.0e-05)
571.634 .... 1670 packets received, 5990 bps, 74.87%, Err 43 (1.0e-05)
573.751 .... 1678 packets received, 5996 bps, 74.95%, Err 43 (1.0e-05)
575.870 .... 1686 packets received, 6002 bps, 75.03%, Err 43 (1.0e-05)
578.008 .... 1694 packets received, 6009 bps, 75.11%, Err 43 (1.0e-05)
580.106 .... 1702 packets received, 6015 bps, 75.19%, Err 43 (1.0e-05)
582.228 .... 1710 packets received, 6021 bps, 75.27%, Err 43 (1.0e-05)
584.358 .... 1718 packets received, 6027 bps, 75.34%, Err 43 (1.0e-05)
586.471 .... 1726 packets received, 6034 bps, 75.42%, Err 43 (9.9e-06)
590.597 .... 1732 packets received, 6012 bps, 75.15%, Err 44 (1.0e-05)
592.739 .... 1740 packets received, 6018 bps, 75.23%, Err 44 (1.0e-05)
594.982 .... 1746 packets received, 6016 bps, 75.20%, Err 44 (1.0e-05)
597.096 .... 1754 packets received, 6022 bps, 75.28%, Err 44 (1.0e-05)
600.942 .... 1759 packets received, 6001 bps, 75.01%, Err 45 (1.0e-05)
603.071 .... 1767 packets received, 6007 bps, 75.09%, Err 45 (1.0e-05)
605.344 .... 1773 packets received, 6005 bps, 75.06%, Err 45 (1.0e-05)
607.472 .... 1781 packets received, 6010 bps, 75.13%, Err 45 (1.0e-05)
609.569 .... 1789 packets received, 6017 bps, 75.21%, Err 45 (1.0e-05)
611.696 .... 1797 packets received, 6023 bps, 75.28%, Err 45 (1.0e-05)
615.018 .... 1800 packets received, 6000 bps, 75.00%, Err 46 (1.0e-05)
617.213 .... 1808 packets received, 6005 bps, 75.07%, Err 46 (1.0e-05)
620.479 .... 1811 packets received, 5983 bps, 74.79%, Err 47 (1.0e-05)
622.617 .... 1819 packets received, 5989 bps, 74.87%, Err 47 (1.0e-05)
624.737 .... 1827 packets received, 5995 bps, 74.94%, Err 47 (1.0e-05)
626.870 .... 1835 packets received, 6001 bps, 75.01%, Err 47 (1.0e-05)
631.277 .... 1842 packets received, 5982 bps, 74.77%, Err 47 (1.0e-05)
633.419 .... 1850 packets received, 5987 bps, 74.84%, Err 47 (1.0e-05)
635.547 .... 1858 packets received, 5993 bps, 74.91%, Err 47 (1.0e-05)
637.677 .... 1866 packets received, 5999 bps, 74.98%, Err 47 (1.0e-05)
639.807 .... 1874 packets received, 6004 bps, 75.06%, Err 47 (1.0e-05)
643.401 .... 1878 packets received, 5984 bps, 74.79%, Err 48 (1.0e-05)
645.541 .... 1886 packets received, 5989 bps, 74.86%, Err 48 (1.0e-05)
647.579 .... 1891 packets received, 5986 bps, 74.83%, Err 48 (1.0e-05)
649.718 .... 1899 packets received, 5992 bps, 74.90%, Err 48 (1.0e-05)
654.096 .... 1906 packets received, 5973 bps, 74.67%, Err 48 (1.0e-05)
656.227 .... 1914 packets received, 5979 bps, 74.74%, Err 48 (9.9e-06)
660.344 .... 1920 packets received, 5960 bps, 74.50%, Err 49 (1.0e-05)
662.469 .... 1928 packets received, 5966 bps, 74.57%, Err 49 (1.0e-05)
664.476 .... 1933 packets received, 5963 bps, 74.54%, Err 49 (1.0e-05)
666.587 .... 1941 packets received, 5969 bps, 74.61%, Err 49 (1.0e-05)
668.723 .... 1949 packets received, 5974 bps, 74.68%, Err 49 (1.0e-05)
670.842 .... 1957 packets received, 5980 bps, 74.75%, Err 49 (9.9e-06)
675.243 .... 1964 packets received, 5962 bps, 74.53%, Err 50 (1.0e-05)
677.362 .... 1972 packets received, 5968 bps, 74.60%, Err 50 (1.0e-05)
679.492 .... 1980 packets received, 5973 bps, 74.66%, Err 50 (1.0e-05)
681.603 .... 1988 packets received, 5979 bps, 74.73%, Err 50 (1.0e-05)
683.721 .... 1996 packets received, 5984 bps, 74.80%, Err 50 (9.9e-06)
685.865 .... 2004 packets received, 5989 bps, 74.87%, Err 50 (9.9e-06)
687.970 .... 2012 packets received, 5995 bps, 74.94%, Err 50 (9.9e-06)
689.984 .... 2017 packets received, 5992 bps, 74.90%, Err 50 (9.8e-06)
693.571 .... 2021 packets received, 5973 bps, 74.66%, Err 51 (1.0e-05)
695.714 .... 2029 packets received, 5978 bps, 74.73%, Err 51 (1.0e-05)
697.844 .... 2035 packets received, 5978 bps, 74.72%, Err 51 (9.9e-06)
700.030 Quit.
