000.000 =============================================================
000.000                     Station A                               
000.000 -------------------------------------------------------------
000.000 Protocol.lib, version 4.0, jiangyanjun0718@bupt.edu.cn
000.000 Channel: 8000 bps, 270 ms propagation delay, bit error rate 1.0E-05
000.000 Log file "A.log", TCP port 30011, debug mask 0x00
000.000 Station A is waiting for station B on TCP port 30011 ... Done.
000.306 New epoch: Mon May  6 20:18:32 2019
000.306 =================================================================
000.306 
000.306 Designed by CJSoft, build: May  6 2019  20:16:40
001.631 ** WARNING: System too busy, sleep 15 ms, but be awakened 74 ms later
003.804 ** WARNING: System too busy, sleep 15 ms, but be awakened 86 ms later
232.711 .... 408 packets received, 3611 bps, 45.14%, Err 9 (8.6e-06)
234.823 .... 416 packets received, 3648 bps, 45.61%, Err 9 (8.5e-06)
236.946 .... 424 packets received, 3685 bps, 46.06%, Err 9 (8.4e-06)
239.053 .... 432 packets received, 3721 bps, 46.52%, Err 9 (8.2e-06)
241.172 .... 440 packets received, 3757 bps, 46.96%, Err 9 (8.1e-06)
245.325 .... 446 packets received, 3743 bps, 46.79%, Err 10 (8.8e-06)
247.474 .... 454 packets received, 3777 bps, 47.21%, Err 10 (8.7e-06)
249.567 .... 459 packets received, 3786 bps, 47.33%, Err 10 (8.6e-06)
251.690 .... 467 packets received, 3820 bps, 47.75%, Err 10 (8.5e-06)
253.809 .... 475 packets received, 3853 bps, 48.16%, Err 10 (8.3e-06)
255.939 .... 483 packets received, 3885 bps, 48.56%, Err 10 (8.2e-06)
258.040 .... 491 packets received, 3917 bps, 48.96%, Err 10 (8.1e-06)
260.186 .... 499 packets received, 3948 bps, 49.34%, Err 10 (8.0e-06)
262.240 ** WARNING: System too busy, sleep 15 ms, but be awakened 70 ms later
263.246 .... 501 packets received, 3917 bps, 48.96%, Err 12 (9.5e-06)
265.393 .... 509 packets received, 3947 bps, 49.34%, Err 12 (9.3e-06)
267.491 .... 514 packets received, 3955 bps, 49.43%, Err 12 (9.3e-06)
269.604 .... 522 packets received, 3985 bps, 49.81%, Err 12 (9.1e-06)
271.742 .... 530 packets received, 4014 bps, 50.17%, Err 12 (9.0e-06)
273.905 .... 538 packets received, 4042 bps, 50.52%, Err 12 (8.9e-06)
275.985 .... 546 packets received, 4071 bps, 50.89%, Err 12 (8.8e-06)
278.098 .... 554 packets received, 4099 bps, 51.24%, Err 12 (8.7e-06)
280.204 .... 562 packets received, 4127 bps, 51.59%, Err 12 (8.6e-06)
282.334 .... 570 packets received, 4154 bps, 51.92%, Err 12 (8.5e-06)
284.452 .... 578 packets received, 4181 bps, 52.26%, Err 12 (8.4e-06)
286.583 .... 586 packets received, 4207 bps, 52.59%, Err 13 (9.0e-06)
288.694 .... 594 packets received, 4233 bps, 52.91%, Err 13 (8.9e-06)
291.801 .... 596 packets received, 4202 bps, 52.52%, Err 13 (8.7e-06)
293.912 .... 604 packets received, 4227 bps, 52.84%, Err 13 (8.7e-06)
297.778 .... 609 packets received, 4207 bps, 52.59%, Err 14 (9.2e-06)
299.896 .... 617 packets received, 4232 bps, 52.90%, Err 14 (9.1e-06)
304.460 .... 620 packets received, 4188 bps, 52.36%, Err 14 (9.0e-06)
308.567 .... 621 packets received, 4139 bps, 51.74%, Err 14 (9.0e-06)
312.660 .... 622 packets received, 4091 bps, 51.14%, Err 14 (9.0e-06)
316.717 .... 623 packets received, 4045 bps, 50.56%, Err 14 (9.0e-06)
320.821 .... 624 packets received, 4000 bps, 50.00%, Err 14 (9.0e-06)
324.926 .... 625 packets received, 3955 bps, 49.44%, Err 14 (9.0e-06)
328.958 .... 626 packets received, 3913 bps, 48.91%, Err 14 (8.9e-06)
333.034 .... 627 packets received, 3871 bps, 48.39%, Err 14 (8.9e-06)
337.184 .... 628 packets received, 3829 bps, 47.86%, Err 14 (8.9e-06)
338.952 ** WARNING: System too busy, sleep 15 ms, but be awakened 115 ms later
341.408 .... 629 packets received, 3788 bps, 47.35%, Err 14 (8.9e-06)
345.393 .... 630 packets received, 3750 bps, 46.87%, Err 14 (8.9e-06)
349.465 .... 631 packets received, 3712 bps, 46.40%, Err 14 (8.9e-06)
353.539 .... 632 packets received, 3675 bps, 45.93%, Err 14 (8.9e-06)
357.674 .... 633 packets received, 3638 bps, 45.47%, Err 14 (8.8e-06)
361.845 .... 634 packets received, 3601 bps, 45.02%, Err 14 (8.8e-06)
365.893 .... 635 packets received, 3567 bps, 44.59%, Err 14 (8.8e-06)
369.924 .... 636 packets received, 3534 bps, 44.17%, Err 14 (8.8e-06)
373.972 .... 637 packets received, 3501 bps, 43.76%, Err 14 (8.8e-06)
378.082 .... 638 packets received, 3468 bps, 43.35%, Err 14 (8.8e-06)
382.184 .... 639 packets received, 3436 bps, 42.95%, Err 14 (8.8e-06)
386.268 .... 640 packets received, 3405 bps, 42.56%, Err 14 (8.8e-06)
390.326 .... 641 packets received, 3375 bps, 42.18%, Err 14 (8.7e-06)
394.378 .... 642 packets received, 3345 bps, 41.81%, Err 14 (8.7e-06)
398.454 .... 643 packets received, 3316 bps, 41.45%, Err 14 (8.7e-06)
400.539 .... 644 packets received, 3304 bps, 41.30%, Err 14 (8.7e-06)
402.664 .... 652 packets received, 3327 bps, 41.59%, Err 14 (8.6e-06)
404.780 .... 660 packets received, 3350 bps, 41.88%, Err 14 (8.5e-06)
406.894 .... 668 packets received, 3373 bps, 42.16%, Err 14 (8.4e-06)
409.033 .... 676 packets received, 3396 bps, 42.44%, Err 14 (8.3e-06)
411.189 .... 682 packets received, 3408 bps, 42.60%, Err 14 (8.3e-06)
414.770 .... 686 packets received, 3398 bps, 42.47%, Err 16 (9.3e-06)
416.928 .... 694 packets received, 3420 bps, 42.75%, Err 16 (9.2e-06)
419.036 .... 700 packets received, 3432 bps, 42.90%, Err 16 (9.2e-06)
421.179 .... 708 packets received, 3453 bps, 43.17%, Err 16 (9.1e-06)
423.281 .... 716 packets received, 3475 bps, 43.44%, Err 16 (9.0e-06)
425.394 .... 724 packets received, 3496 bps, 43.70%, Err 16 (8.9e-06)
427.518 .... 732 packets received, 3517 bps, 43.97%, Err 16 (8.8e-06)
430.875 .... 735 packets received, 3504 bps, 43.80%, Err 17 (9.3e-06)
433.002 .... 743 packets received, 3525 bps, 44.06%, Err 17 (9.2e-06)
436.328 .... 746 packets received, 3512 bps, 43.90%, Err 18 (9.6e-06)
438.471 .... 754 packets received, 3532 bps, 44.15%, Err 18 (9.5e-06)
440.576 .... 759 packets received, 3539 bps, 44.23%, Err 18 (9.5e-06)
442.711 .... 767 packets received, 3559 bps, 44.48%, Err 18 (9.4e-06)
444.821 .... 775 packets received, 3579 bps, 44.73%, Err 18 (9.3e-06)
450.723 .... 778 packets received, 3545 bps, 44.32%, Err 19 (9.6e-06)
452.862 .... 786 packets received, 3565 bps, 44.56%, Err 19 (9.5e-06)
455.022 .... 791 packets received, 3570 bps, 44.63%, Err 19 (9.5e-06)
458.641 .... 795 packets received, 3560 bps, 44.50%, Err 20 (9.9e-06)
459.270 ** WARNING: System too busy, sleep 15 ms, but be awakened 73 ms later
460.841 .... 802 packets received, 3574 bps, 44.68%, Err 20 (9.8e-06)
462.973 .... 810 packets received, 3593 bps, 44.92%, Err 20 (9.7e-06)
465.077 .... 818 packets received, 3612 bps, 45.15%, Err 20 (9.6e-06)
467.207 .... 826 packets received, 3631 bps, 45.39%, Err 20 (9.6e-06)
470.532 .... 829 packets received, 3618 bps, 45.23%, Err 21 (9.9e-06)
472.664 .... 837 packets received, 3637 bps, 45.46%, Err 21 (9.9e-06)
474.805 .... 845 packets received, 3655 bps, 45.69%, Err 21 (9.8e-06)
476.916 .... 853 packets received, 3673 bps, 45.91%, Err 21 (9.7e-06)
479.044 .... 861 packets received, 3691 bps, 46.14%, Err 21 (9.6e-06)
481.147 .... 869 packets received, 3709 bps, 46.36%, Err 21 (9.6e-06)
483.270 .... 877 packets received, 3727 bps, 46.58%, Err 21 (9.5e-06)
485.401 .... 885 packets received, 3744 bps, 46.80%, Err 21 (9.4e-06)
487.674 .... 891 packets received, 3752 bps, 46.90%, Err 21 (9.4e-06)
489.788 .... 899 packets received, 3769 bps, 47.11%, Err 21 (9.3e-06)
491.905 .... 907 packets received, 3786 bps, 47.33%, Err 21 (9.2e-06)
494.067 .... 915 packets received, 3803 bps, 47.54%, Err 21 (9.2e-06)
496.169 .... 923 packets received, 3820 bps, 47.75%, Err 21 (9.1e-06)
499.541 .... 926 packets received, 3806 bps, 47.58%, Err 21 (9.0e-06)
504.415 .... 930 packets received, 3786 bps, 47.32%, Err 21 (9.0e-06)
508.552 .... 931 packets received, 3759 bps, 46.99%, Err 21 (9.0e-06)
512.711 .... 932 packets received, 3732 bps, 46.65%, Err 21 (9.0e-06)
516.853 .... 933 packets received, 3706 bps, 46.33%, Err 21 (8.9e-06)
521.013 .... 934 packets received, 3681 bps, 46.01%, Err 21 (8.9e-06)
524.924 ** WARNING: System too busy, sleep 15 ms, but be awakened 79 ms later
525.097 .... 935 packets received, 3656 bps, 45.70%, Err 21 (8.9e-06)
529.169 .... 936 packets received, 3631 bps, 45.39%, Err 21 (8.9e-06)
533.318 .... 937 packets received, 3607 bps, 45.09%, Err 21 (8.9e-06)
537.411 .... 938 packets received, 3583 bps, 44.79%, Err 21 (8.9e-06)
541.615 .... 939 packets received, 3559 bps, 44.49%, Err 21 (8.9e-06)
545.693 .... 940 packets received, 3536 bps, 44.20%, Err 21 (8.9e-06)
549.797 .... 941 packets received, 3514 bps, 43.92%, Err 21 (8.9e-06)
553.882 .... 942 packets received, 3491 bps, 43.64%, Err 21 (8.9e-06)
557.956 .... 943 packets received, 3469 bps, 43.37%, Err 21 (8.8e-06)
562.069 .... 944 packets received, 3448 bps, 43.10%, Err 21 (8.8e-06)
566.103 .... 945 packets received, 3427 bps, 42.83%, Err 21 (8.8e-06)
570.254 .... 946 packets received, 3405 bps, 42.57%, Err 21 (8.8e-06)
574.362 .... 947 packets received, 3384 bps, 42.31%, Err 21 (8.8e-06)
578.553 .... 948 packets received, 3363 bps, 42.04%, Err 21 (8.8e-06)
582.617 .... 949 packets received, 3343 bps, 41.79%, Err 21 (8.8e-06)
586.667 .... 950 packets received, 3324 bps, 41.55%, Err 21 (8.8e-06)
590.814 .... 951 packets received, 3304 bps, 41.30%, Err 21 (8.8e-06)
594.897 .... 952 packets received, 3285 bps, 41.06%, Err 21 (8.8e-06)
598.972 .... 953 packets received, 3266 bps, 40.82%, Err 21 (8.8e-06)
601.043 .... 956 packets received, 3265 bps, 40.81%, Err 21 (8.7e-06)
603.181 .... 964 packets received, 3280 bps, 41.00%, Err 21 (8.7e-06)
605.315 .... 972 packets received, 3296 bps, 41.20%, Err 21 (8.6e-06)
608.637 .... 975 packets received, 3288 bps, 41.10%, Err 23 (9.3e-06)
610.774 .... 983 packets received, 3303 bps, 41.29%, Err 23 (9.3e-06)
612.825 .... 988 packets received, 3309 bps, 41.36%, Err 23 (9.2e-06)
617.212 .... 995 packets received, 3309 bps, 41.36%, Err 24 (9.5e-06)
619.385 .... 1003 packets received, 3323 bps, 41.54%, Err 24 (9.5e-06)
621.494 .... 1011 packets received, 3339 bps, 41.73%, Err 24 (9.4e-06)
623.612 .... 1019 packets received, 3354 bps, 41.92%, Err 24 (9.3e-06)
625.725 .... 1027 packets received, 3368 bps, 42.10%, Err 24 (9.3e-06)
627.853 .... 1035 packets received, 3383 bps, 42.29%, Err 24 (9.2e-06)
629.971 .... 1043 packets received, 3398 bps, 42.47%, Err 24 (9.2e-06)
632.092 .... 1051 packets received, 3412 bps, 42.65%, Err 24 (9.1e-06)
634.224 .... 1059 packets received, 3427 bps, 42.83%, Err 24 (9.0e-06)
636.345 .... 1067 packets received, 3441 bps, 43.01%, Err 24 (9.0e-06)
641.023 .... 1075 packets received, 3442 bps, 43.02%, Err 24 (8.9e-06)
643.132 .... 1083 packets received, 3456 bps, 43.20%, Err 24 (8.8e-06)
645.258 .... 1091 packets received, 3470 bps, 43.37%, Err 24 (8.8e-06)
647.376 .... 1099 packets received, 3484 bps, 43.55%, Err 24 (8.7e-06)
649.513 .... 1107 packets received, 3498 bps, 43.72%, Err 24 (8.7e-06)
651.630 .... 1115 packets received, 3511 bps, 43.89%, Err 24 (8.6e-06)
653.389 ** WARNING: System too busy, sleep 15 ms, but be awakened 100 ms later
654.983 .... 1118 packets received, 3503 bps, 43.78%, Err 25 (8.9e-06)
657.110 .... 1126 packets received, 3516 bps, 43.95%, Err 25 (8.8e-06)
661.854 .... 1132 packets received, 3510 bps, 43.87%, Err 26 (9.1e-06)
663.990 .... 1140 packets received, 3523 bps, 44.04%, Err 26 (9.1e-06)
666.116 .... 1146 packets received, 3530 bps, 44.13%, Err 26 (9.0e-06)
670.778 .... 1154 packets received, 3530 bps, 44.13%, Err 28 (9.6e-06)
672.932 .... 1162 packets received, 3543 bps, 44.29%, Err 28 (9.5e-06)
675.028 .... 1167 packets received, 3547 bps, 44.34%, Err 28 (9.5e-06)
677.171 .... 1175 packets received, 3560 bps, 44.51%, Err 28 (9.5e-06)
680.493 .... 1178 packets received, 3552 bps, 44.40%, Err 29 (9.7e-06)
682.645 .... 1186 packets received, 3565 bps, 44.56%, Err 30 (1.0e-05)
684.757 .... 1192 packets received, 3572 bps, 44.65%, Err 30 (1.0e-05)
686.878 .... 1200 packets received, 3585 bps, 44.81%, Err 30 (9.9e-06)
688.996 .... 1208 packets received, 3598 bps, 44.97%, Err 30 (9.8e-06)
692.340 .... 1211 packets received, 3589 bps, 44.86%, Err 31 (1.0e-05)
694.473 .... 1219 packets received, 3602 bps, 45.02%, Err 31 (1.0e-05)
696.587 .... 1227 packets received, 3614 bps, 45.18%, Err 31 (1.0e-05)
698.706 .... 1235 packets received, 3627 bps, 45.33%, Err 31 (9.9e-06)
700.032 Quit.
