000.000 =============================================================
000.000                     Station B                               
000.000 -------------------------------------------------------------
000.000 Protocol.lib, version 4.0, jiangyanjun0718@bupt.edu.cn
000.000 Channel: 8000 bps, 270 ms propagation delay, bit error rate 0
000.000 Log file "ufB.log", TCP port 30013, debug mask 0x00
000.000 Station B is connecting station A (TCP port 30013) ... Done.
000.327 New epoch: Mon May  6 20:18:32 2019
000.327 =================================================================
000.327 
000.327 Designed by CJSoft, build: May  6 2019  20:16:40
001.631 ** WARNING: System too busy, sleep 15 ms, but be awakened 75 ms later
161.747 .... 608 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
163.861 .... 616 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
165.984 .... 624 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
168.095 .... 632 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
170.222 .... 640 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
172.344 .... 648 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
174.460 .... 656 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
176.583 .... 664 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
178.701 .... 672 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
180.812 .... 680 packets received, 7728 bps, 96.59%, Err 0 (0.0e+00)
182.929 .... 688 packets received, 7728 bps, 96.60%, Err 0 (0.0e+00)
185.067 .... 696 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
187.184 .... 704 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
189.312 .... 712 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
191.414 .... 720 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
193.545 .... 728 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
195.659 .... 736 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
197.784 .... 744 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
199.898 .... 752 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
202.025 .... 760 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
204.132 .... 768 packets received, 7728 bps, 96.60%, Err 0 (0.0e+00)
206.258 .... 776 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
208.373 .... 784 packets received, 7728 bps, 96.59%, Err 0 (0.0e+00)
210.515 .... 792 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
212.624 .... 800 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
214.737 .... 808 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
216.857 .... 816 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
218.983 .... 824 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
221.109 .... 832 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
223.209 .... 840 packets received, 7728 bps, 96.60%, Err 0 (0.0e+00)
225.334 .... 848 packets received, 7728 bps, 96.60%, Err 0 (0.0e+00)
227.450 .... 856 packets received, 7728 bps, 96.60%, Err 0 (0.0e+00)
229.591 .... 864 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
231.715 .... 872 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
233.818 .... 880 packets received, 7728 bps, 96.59%, Err 0 (0.0e+00)
235.944 .... 888 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
238.061 .... 896 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
240.206 .... 904 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
241.941 ** WARNING: System too busy, sleep 15 ms, but be awakened 73 ms later
242.307 .... 912 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
244.423 .... 920 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
246.534 .... 928 packets received, 7728 bps, 96.60%, Err 0 (0.0e+00)
248.655 .... 936 packets received, 7728 bps, 96.60%, Err 0 (0.0e+00)
250.776 .... 944 packets received, 7728 bps, 96.60%, Err 0 (0.0e+00)
252.894 .... 952 packets received, 7728 bps, 96.60%, Err 0 (0.0e+00)
255.023 .... 960 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
257.134 .... 968 packets received, 7728 bps, 96.60%, Err 0 (0.0e+00)
259.252 .... 976 packets received, 7728 bps, 96.60%, Err 0 (0.0e+00)
261.389 .... 984 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
262.240 ** WARNING: System too busy, sleep 15 ms, but be awakened 71 ms later
263.505 .... 992 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
265.620 .... 1000 packets received, 7728 bps, 96.59%, Err 0 (0.0e+00)
267.729 .... 1008 packets received, 7728 bps, 96.60%, Err 0 (0.0e+00)
269.866 .... 1016 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
270.541 ** WARNING: System too busy, sleep 15 ms, but be awakened 71 ms later
271.976 .... 1024 packets received, 7728 bps, 96.60%, Err 0 (0.0e+00)
274.105 .... 1032 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
276.202 .... 1040 packets received, 7728 bps, 96.60%, Err 0 (0.0e+00)
278.349 .... 1048 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
280.449 .... 1056 packets received, 7728 bps, 96.60%, Err 0 (0.0e+00)
282.583 .... 1064 packets received, 7728 bps, 96.59%, Err 0 (0.0e+00)
284.702 .... 1072 packets received, 7728 bps, 96.59%, Err 0 (0.0e+00)
286.823 .... 1080 packets received, 7728 bps, 96.59%, Err 0 (0.0e+00)
288.945 .... 1088 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
291.069 .... 1096 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
293.174 .... 1104 packets received, 7728 bps, 96.60%, Err 0 (0.0e+00)
295.316 .... 1112 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
297.411 .... 1120 packets received, 7728 bps, 96.60%, Err 0 (0.0e+00)
299.533 .... 1128 packets received, 7728 bps, 96.60%, Err 0 (0.0e+00)
301.659 .... 1136 packets received, 7728 bps, 96.60%, Err 0 (0.0e+00)
303.775 .... 1144 packets received, 7728 bps, 96.60%, Err 0 (0.0e+00)
305.914 .... 1152 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
308.022 .... 1160 packets received, 7728 bps, 96.59%, Err 0 (0.0e+00)
310.133 .... 1168 packets received, 7728 bps, 96.60%, Err 0 (0.0e+00)
312.270 .... 1176 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
314.385 .... 1184 packets received, 7728 bps, 96.59%, Err 0 (0.0e+00)
316.505 .... 1192 packets received, 7728 bps, 96.59%, Err 0 (0.0e+00)
318.619 .... 1200 packets received, 7728 bps, 96.60%, Err 0 (0.0e+00)
320.727 .... 1208 packets received, 7728 bps, 96.60%, Err 0 (0.0e+00)
322.862 .... 1216 packets received, 7728 bps, 96.60%, Err 0 (0.0e+00)
324.980 .... 1224 packets received, 7728 bps, 96.60%, Err 0 (0.0e+00)
327.099 .... 1232 packets received, 7728 bps, 96.60%, Err 0 (0.0e+00)
329.219 .... 1240 packets received, 7728 bps, 96.60%, Err 0 (0.0e+00)
331.363 .... 1248 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
333.470 .... 1256 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
335.578 .... 1264 packets received, 7728 bps, 96.60%, Err 0 (0.0e+00)
337.733 .... 1272 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
338.954 ** WARNING: System too busy, sleep 15 ms, but be awakened 112 ms later
339.868 .... 1280 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
342.006 .... 1288 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
344.122 .... 1296 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
346.242 .... 1304 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
348.359 .... 1312 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
350.474 .... 1320 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
352.588 .... 1328 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
354.714 .... 1336 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
356.845 .... 1344 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
358.970 .... 1352 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
361.122 .... 1360 packets received, 7726 bps, 96.57%, Err 0 (0.0e+00)
363.185 .... 1368 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
365.313 .... 1376 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
367.449 .... 1384 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
369.562 .... 1392 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
371.679 .... 1400 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
373.796 .... 1408 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
375.917 .... 1416 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
378.027 .... 1424 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
380.150 .... 1432 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
382.270 .... 1440 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
384.381 .... 1448 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
386.520 .... 1456 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
388.632 .... 1464 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
390.763 .... 1472 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
392.873 .... 1480 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
395.004 .... 1488 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
397.115 .... 1496 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
399.227 .... 1504 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
401.358 .... 1512 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
403.472 .... 1520 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
405.589 .... 1528 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
407.716 .... 1536 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
409.836 .... 1544 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
411.947 .... 1552 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
414.067 .... 1560 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
416.193 .... 1568 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
418.324 .... 1576 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
420.439 .... 1584 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
422.562 .... 1592 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
424.673 .... 1600 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
426.784 .... 1608 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
428.906 .... 1616 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
431.030 .... 1624 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
433.161 .... 1632 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
435.268 .... 1640 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
437.406 .... 1648 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
439.514 .... 1656 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
441.624 .... 1664 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
443.743 .... 1672 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
445.860 .... 1680 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
447.992 .... 1688 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
450.114 .... 1696 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
452.244 .... 1704 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
454.369 .... 1712 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
456.477 .... 1720 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
458.594 .... 1728 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
459.271 ** WARNING: System too busy, sleep 15 ms, but be awakened 74 ms later
460.716 .... 1736 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
462.846 .... 1744 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
464.937 .... 1752 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
467.074 .... 1760 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
469.178 .... 1768 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
471.315 .... 1776 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
473.447 .... 1784 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
475.545 .... 1792 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
477.671 .... 1800 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
479.782 .... 1808 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
481.925 .... 1816 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
484.020 .... 1824 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
486.141 .... 1832 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
488.271 .... 1840 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
490.384 .... 1848 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
492.510 .... 1856 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
494.633 .... 1864 packets received, 7727 bps, 96.59%, Err 0 (0.0e+00)
496.772 .... 1872 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
498.945 .... 1880 packets received, 7726 bps, 96.57%, Err 0 (0.0e+00)
501.064 .... 1888 packets received, 7726 bps, 96.57%, Err 0 (0.0e+00)
503.194 .... 1896 packets received, 7726 bps, 96.57%, Err 0 (0.0e+00)
505.310 .... 1904 packets received, 7726 bps, 96.57%, Err 0 (0.0e+00)
507.423 .... 1912 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
509.545 .... 1920 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
511.669 .... 1928 packets received, 7726 bps, 96.57%, Err 0 (0.0e+00)
513.791 .... 1936 packets received, 7726 bps, 96.57%, Err 0 (0.0e+00)
515.892 .... 1944 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
518.022 .... 1952 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
520.130 .... 1960 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
522.264 .... 1968 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
524.376 .... 1976 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
524.925 ** WARNING: System too busy, sleep 15 ms, but be awakened 80 ms later
526.488 .... 1984 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
528.623 .... 1992 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
530.751 .... 2000 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
532.865 .... 2008 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
534.610 ** WARNING: System too busy, sleep 15 ms, but be awakened 67 ms later
534.986 .... 2016 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
537.100 .... 2024 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
539.216 .... 2032 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
541.338 .... 2040 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
543.459 .... 2048 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
545.586 .... 2056 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
547.692 .... 2064 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
549.812 .... 2072 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
551.945 .... 2080 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
554.073 .... 2088 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
556.168 .... 2096 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
558.320 .... 2104 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
560.410 .... 2112 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
562.557 .... 2120 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
564.675 .... 2128 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
566.776 .... 2136 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
568.891 .... 2144 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
571.025 .... 2152 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
573.140 .... 2160 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
575.280 .... 2168 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
577.377 .... 2176 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
579.501 .... 2184 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
581.618 .... 2192 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
583.754 .... 2200 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
585.867 .... 2208 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
587.996 .... 2216 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
590.120 .... 2224 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
592.215 .... 2232 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
594.333 .... 2240 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
596.459 .... 2248 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
598.579 .... 2256 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
600.703 .... 2264 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
602.836 .... 2272 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
604.955 .... 2280 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
607.069 .... 2288 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
609.182 .... 2296 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
611.310 .... 2304 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
613.436 .... 2312 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
615.565 .... 2320 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
617.691 .... 2328 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
619.793 .... 2336 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
621.917 .... 2344 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
624.019 .... 2352 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
626.141 .... 2360 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
628.258 .... 2368 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
630.426 .... 2376 packets received, 7726 bps, 96.57%, Err 0 (0.0e+00)
632.544 .... 2384 packets received, 7726 bps, 96.57%, Err 0 (0.0e+00)
634.645 .... 2392 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
636.753 .... 2400 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
638.891 .... 2408 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
641.002 .... 2416 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
643.125 .... 2424 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
645.258 .... 2432 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
647.360 .... 2440 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
649.486 .... 2448 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
651.597 .... 2456 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
653.388 ** WARNING: System too busy, sleep 15 ms, but be awakened 99 ms later
653.766 .... 2464 packets received, 7726 bps, 96.57%, Err 0 (0.0e+00)
655.835 .... 2472 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
657.958 .... 2480 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
660.064 .... 2488 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
662.203 .... 2496 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
664.317 .... 2504 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
666.429 .... 2512 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
668.567 .... 2520 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
670.689 .... 2528 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
672.807 .... 2536 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
674.910 .... 2544 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
677.036 .... 2552 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
679.165 .... 2560 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
681.272 .... 2568 packets received, 7727 bps, 96.58%, Err 0 (0.0e+00)
683.406 .... 2576 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
685.518 .... 2584 packets received, 7726 bps, 96.58%, Err 0 (0.0e+00)
