000.000 =============================================================
000.000                     Station A                               
000.000 -------------------------------------------------------------
000.000 Protocol.lib, version 4.0, jiangyanjun0718@bupt.edu.cn
000.000 Channel: 8000 bps, 270 ms propagation delay, bit error rate 1.0E-04
000.000 Log file "fbA.log", TCP port 30015, debug mask 0x00
000.000 Station A is waiting for station B on TCP port 30015 ... Done.
000.351 New epoch: Mon May  6 20:18:32 2019
000.351 =================================================================
000.351 
000.351 Designed by CJSoft, build: May  6 2019  20:16:40
001.630 ** WARNING: System too busy, sleep 15 ms, but be awakened 76 ms later
352.102 .... 365 packets received, 2127 bps, 26.59%, Err 225 (1.1e-04)
355.125 .... 366 packets received, 2114 bps, 26.43%, Err 226 (1.1e-04)
359.220 .... 369 packets received, 2107 bps, 26.34%, Err 227 (1.1e-04)
363.602 .... 374 packets received, 2110 bps, 26.38%, Err 229 (1.1e-04)
367.716 .... 377 packets received, 2103 bps, 26.29%, Err 231 (1.1e-04)
369.832 .... 385 packets received, 2136 bps, 26.70%, Err 231 (1.1e-04)
373.764 .... 388 packets received, 2130 bps, 26.62%, Err 235 (1.1e-04)
378.703 .... 395 packets received, 2140 bps, 26.75%, Err 238 (1.1e-04)
382.248 .... 396 packets received, 2125 bps, 26.56%, Err 241 (1.1e-04)
385.290 .... 398 packets received, 2119 bps, 26.49%, Err 242 (1.1e-04)
387.409 .... 406 packets received, 2150 bps, 26.87%, Err 242 (1.1e-04)
391.019 .... 410 packets received, 2151 bps, 26.89%, Err 244 (1.1e-04)
393.804 .... 411 packets received, 2141 bps, 26.76%, Err 246 (1.1e-04)
403.267 .... 416 packets received, 2116 bps, 26.45%, Err 252 (1.1e-04)
407.682 .... 423 packets received, 2128 bps, 26.60%, Err 254 (1.0e-04)
411.018 .... 425 packets received, 2121 bps, 26.51%, Err 255 (1.0e-04)
415.173 .... 430 packets received, 2124 bps, 26.55%, Err 256 (1.0e-04)
417.289 .... 438 packets received, 2153 bps, 26.91%, Err 256 (1.0e-04)
419.413 .... 443 packets received, 2166 bps, 27.08%, Err 256 (1.0e-04)
421.548 .... 451 packets received, 2194 bps, 27.43%, Err 256 (1.0e-04)
423.785 .... 457 packets received, 2212 bps, 27.65%, Err 257 (1.0e-04)
429.092 .... 458 packets received, 2189 bps, 27.36%, Err 259 (1.0e-04)
433.190 .... 461 packets received, 2183 bps, 27.28%, Err 261 (1.0e-04)
436.234 .... 462 packets received, 2172 bps, 27.15%, Err 262 (1.0e-04)
440.311 .... 465 packets received, 2166 bps, 27.07%, Err 264 (1.0e-04)
442.472 .... 472 packets received, 2188 bps, 27.35%, Err 264 (1.0e-04)
445.531 .... 474 packets received, 2182 bps, 27.27%, Err 267 (1.0e-04)
449.633 .... 477 packets received, 2176 bps, 27.20%, Err 270 (1.0e-04)
453.707 .... 480 packets received, 2170 bps, 27.12%, Err 272 (1.0e-04)
458.120 .... 486 packets received, 2176 bps, 27.20%, Err 274 (1.0e-04)
459.271 ** WARNING: System too busy, sleep 15 ms, but be awakened 73 ms later
461.165 .... 487 packets received, 2166 bps, 27.07%, Err 274 (1.0e-04)
464.713 .... 489 packets received, 2158 bps, 26.97%, Err 278 (1.0e-04)
467.501 .... 490 packets received, 2149 bps, 26.87%, Err 279 (1.0e-04)
471.331 .... 492 packets received, 2141 bps, 26.76%, Err 280 (1.0e-04)
473.461 .... 500 packets received, 2166 bps, 27.07%, Err 281 (1.0e-04)
476.541 .... 502 packets received, 2160 bps, 27.00%, Err 283 (1.0e-04)
480.938 .... 507 packets received, 2162 bps, 27.02%, Err 287 (1.0e-04)
483.044 .... 514 packets received, 2182 bps, 27.28%, Err 287 (1.0e-04)
485.167 .... 522 packets received, 2206 bps, 27.58%, Err 288 (1.0e-04)
489.153 .... 525 packets received, 2201 bps, 27.51%, Err 291 (1.0e-04)
493.308 .... 528 packets received, 2195 bps, 27.44%, Err 292 (1.0e-04)
496.863 .... 530 packets received, 2187 bps, 27.34%, Err 299 (1.0e-04)
499.875 .... 531 packets received, 2178 bps, 27.23%, Err 299 (1.0e-04)
509.546 .... 539 packets received, 2169 bps, 27.11%, Err 303 (1.0e-04)
511.671 .... 547 packets received, 2192 bps, 27.40%, Err 303 (9.9e-05)
514.756 .... 549 packets received, 2187 bps, 27.34%, Err 306 (1.0e-04)
518.313 .... 551 packets received, 2180 bps, 27.25%, Err 310 (1.0e-04)
522.998 .... 559 packets received, 2192 bps, 27.40%, Err 313 (1.0e-04)
524.924 ** WARNING: System too busy, sleep 15 ms, but be awakened 79 ms later
525.489 .... 566 packets received, 2209 bps, 27.61%, Err 313 (1.0e-04)
529.352 .... 571 packets received, 2212 bps, 27.65%, Err 314 (9.9e-05)
533.745 .... 575 packets received, 2209 bps, 27.61%, Err 316 (9.9e-05)
538.159 .... 579 packets received, 2206 bps, 27.58%, Err 318 (9.9e-05)
541.181 .... 580 packets received, 2197 bps, 27.47%, Err 323 (1.0e-04)
546.714 .... 581 packets received, 2179 bps, 27.24%, Err 325 (1.0e-04)
550.816 .... 584 packets received, 2174 bps, 27.17%, Err 328 (1.0e-04)
555.225 .... 588 packets received, 2171 bps, 27.14%, Err 331 (1.0e-04)
558.275 .... 589 packets received, 2163 bps, 27.04%, Err 334 (1.0e-04)
561.855 .... 591 packets received, 2157 bps, 26.96%, Err 339 (1.0e-04)
564.869 .... 592 packets received, 2149 bps, 26.86%, Err 341 (1.0e-04)
566.966 .... 600 packets received, 2170 bps, 27.12%, Err 341 (1.0e-04)
570.486 .... 601 packets received, 2160 bps, 27.00%, Err 344 (1.0e-04)
574.879 .... 605 packets received, 2158 bps, 26.97%, Err 347 (1.0e-04)
576.993 .... 613 packets received, 2178 bps, 27.23%, Err 347 (1.0e-04)
579.217 .... 619 packets received, 2191 bps, 27.39%, Err 349 (1.0e-04)
582.026 .... 620 packets received, 2184 bps, 27.30%, Err 352 (1.0e-04)
584.166 .... 628 packets received, 2204 bps, 27.55%, Err 352 (1.0e-04)
587.221 .... 630 packets received, 2200 bps, 27.49%, Err 356 (1.0e-04)
590.280 .... 631 packets received, 2192 bps, 27.40%, Err 358 (1.0e-04)
593.307 .... 632 packets received, 2184 bps, 27.30%, Err 359 (1.0e-04)
595.424 .... 640 packets received, 2204 bps, 27.55%, Err 360 (1.0e-04)
597.458 .... 645 packets received, 2213 bps, 27.67%, Err 360 (1.0e-04)
600.523 .... 647 packets received, 2209 bps, 27.61%, Err 362 (1.0e-04)
607.415 .... 653 packets received, 2204 bps, 27.55%, Err 368 (1.0e-04)
611.018 .... 655 packets received, 2198 bps, 27.47%, Err 372 (1.0e-04)
614.022 .... 656 packets received, 2190 bps, 27.38%, Err 373 (1.0e-04)
620.628 .... 659 packets received, 2177 bps, 27.21%, Err 378 (1.0e-04)
624.181 .... 661 packets received, 2171 bps, 27.14%, Err 379 (1.0e-04)
627.227 .... 663 packets received, 2167 bps, 27.09%, Err 381 (1.0e-04)
629.353 .... 671 packets received, 2186 bps, 27.32%, Err 381 (1.0e-04)
632.108 .... 679 packets received, 2202 bps, 27.53%, Err 381 (1.0e-04)
635.184 .... 681 packets received, 2198 bps, 27.47%, Err 383 (1.0e-04)
639.574 .... 688 packets received, 2205 bps, 27.57%, Err 385 (1.0e-04)
643.679 .... 691 packets received, 2201 bps, 27.51%, Err 391 (1.0e-04)
647.774 .... 694 packets received, 2196 bps, 27.45%, Err 393 (1.0e-04)
650.805 .... 695 packets received, 2189 bps, 27.36%, Err 394 (1.0e-04)
653.387 ** WARNING: System too busy, sleep 15 ms, but be awakened 98 ms later
657.394 .... 698 packets received, 2177 bps, 27.21%, Err 399 (1.0e-04)
661.217 .... 701 packets received, 2173 bps, 27.17%, Err 400 (1.0e-04)
665.070 .... 703 packets received, 2167 bps, 27.09%, Err 402 (1.0e-04)
669.161 .... 706 packets received, 2163 bps, 27.03%, Err 403 (1.0e-04)
671.296 .... 714 packets received, 2180 bps, 27.25%, Err 403 (1.0e-04)
673.353 .... 719 packets received, 2189 bps, 27.36%, Err 403 (1.0e-04)
675.572 .... 725 packets received, 2200 bps, 27.50%, Err 404 (1.0e-04)
679.165 .... 729 packets received, 2200 bps, 27.50%, Err 406 (1.0e-04)
685.762 .... 732 packets received, 2188 bps, 27.35%, Err 413 (1.0e-04)
688.800 .... 733 packets received, 2181 bps, 27.27%, Err 418 (1.0e-04)
692.368 .... 735 packets received, 2176 bps, 27.20%, Err 422 (1.0e-04)
695.411 .... 736 packets received, 2170 bps, 27.12%, Err 423 (1.0e-04)
700.019 Quit.
