000.000 =============================================================
000.000                     Station B                               
000.000 -------------------------------------------------------------
000.000 Protocol.lib, version 4.0, jiangyanjun0718@bupt.edu.cn
000.000 Channel: 8000 bps, 270 ms propagation delay, bit error rate 1.0E-05
000.000 Log file "fB.log", TCP port 30014, debug mask 0x00
000.000 Station B is connecting station A (TCP port 30014) ... Done.
000.653 New epoch: Wed May  8 15:28:05 2019
000.653 =================================================================
000.653 
000.653 Designed by CJSoft, build: May  8 2019  15:00:58
003.052 .... 8 packets received, 7739 bps, 96.74%, Err 0 (0.0e+00)
073.104 .... 265 packets received, 7520 bps, 94.00%, Err 7 (1.2e-05)
075.228 .... 273 packets received, 7526 bps, 94.07%, Err 7 (1.2e-05)
077.371 .... 281 packets received, 7529 bps, 94.11%, Err 7 (1.1e-05)
079.495 .... 289 packets received, 7534 bps, 94.18%, Err 7 (1.1e-05)
081.605 .... 297 packets received, 7540 bps, 94.25%, Err 7 (1.1e-05)
083.733 .... 305 packets received, 7544 bps, 94.30%, Err 7 (1.1e-05)
085.847 .... 313 packets received, 7549 bps, 94.37%, Err 7 (1.0e-05)
087.964 .... 321 packets received, 7554 bps, 94.42%, Err 7 (1.0e-05)
090.079 .... 329 packets received, 7558 bps, 94.48%, Err 8 (1.1e-05)
092.198 .... 336 packets received, 7540 bps, 94.25%, Err 8 (1.1e-05)
094.325 .... 344 packets received, 7544 bps, 94.30%, Err 8 (1.1e-05)
096.449 .... 352 packets received, 7548 bps, 94.34%, Err 8 (1.0e-05)
098.586 .... 360 packets received, 7550 bps, 94.38%, Err 8 (1.0e-05)
100.696 .... 368 packets received, 7555 bps, 94.43%, Err 8 (1.0e-05)
102.805 .... 376 packets received, 7559 bps, 94.49%, Err 8 (9.8e-06)
104.014 ** WARNING: System too busy, sleep 15 ms, but be awakened 68 ms later
104.942 .... 384 packets received, 7561 bps, 94.52%, Err 8 (9.6e-06)
107.060 .... 392 packets received, 7565 bps, 94.56%, Err 8 (9.4e-06)
109.198 .... 400 packets received, 7567 bps, 94.58%, Err 8 (9.2e-06)
111.311 .... 407 packets received, 7552 bps, 94.40%, Err 9 (1.0e-05)
113.447 .... 415 packets received, 7554 bps, 94.43%, Err 9 (1.0e-05)
115.559 .... 423 packets received, 7558 bps, 94.47%, Err 9 (9.8e-06)
117.698 .... 431 packets received, 7560 bps, 94.50%, Err 9 (9.6e-06)
119.822 .... 439 packets received, 7562 bps, 94.53%, Err 9 (9.4e-06)
121.919 .... 447 packets received, 7567 bps, 94.58%, Err 9 (9.3e-06)
124.054 .... 455 packets received, 7569 bps, 94.61%, Err 9 (9.1e-06)
126.169 .... 463 packets received, 7572 bps, 94.65%, Err 9 (9.0e-06)
128.302 .... 471 packets received, 7573 bps, 94.67%, Err 9 (8.8e-06)
130.406 .... 479 packets received, 7577 bps, 94.71%, Err 10 (9.6e-06)
132.541 .... 486 packets received, 7563 bps, 94.54%, Err 11 (1.0e-05)
134.635 .... 493 packets received, 7552 bps, 94.40%, Err 11 (1.0e-05)
136.770 .... 501 packets received, 7554 bps, 94.42%, Err 11 (1.0e-05)
139.945 .... 509 packets received, 7499 bps, 93.74%, Err 13 (1.2e-05)
142.089 .... 519 packets received, 7530 bps, 94.13%, Err 13 (1.1e-05)
144.995 .... 526 packets received, 7478 bps, 93.47%, Err 14 (1.2e-05)
147.139 .... 537 packets received, 7522 bps, 94.03%, Err 14 (1.2e-05)
149.244 .... 545 packets received, 7526 bps, 94.07%, Err 14 (1.2e-05)
151.357 .... 553 packets received, 7529 bps, 94.11%, Err 14 (1.2e-05)
153.508 .... 561 packets received, 7530 bps, 94.13%, Err 14 (1.1e-05)
156.155 .... 567 packets received, 7481 bps, 93.51%, Err 15 (1.2e-05)
158.269 .... 578 packets received, 7524 bps, 94.05%, Err 15 (1.2e-05)
160.396 .... 586 packets received, 7526 bps, 94.08%, Err 15 (1.2e-05)
162.509 .... 594 packets received, 7529 bps, 94.11%, Err 15 (1.2e-05)
164.625 .... 602 packets received, 7532 bps, 94.15%, Err 15 (1.1e-05)
166.759 .... 610 packets received, 7534 bps, 94.17%, Err 15 (1.1e-05)
168.866 .... 618 packets received, 7537 bps, 94.21%, Err 15 (1.1e-05)
171.282 .... 623 packets received, 7490 bps, 93.63%, Err 16 (1.2e-05)
173.383 .... 634 packets received, 7529 bps, 94.12%, Err 16 (1.2e-05)
175.509 .... 642 packets received, 7532 bps, 94.14%, Err 16 (1.1e-05)
177.614 .... 650 packets received, 7535 bps, 94.18%, Err 16 (1.1e-05)
179.758 .... 658 packets received, 7536 bps, 94.20%, Err 16 (1.1e-05)
181.852 .... 666 packets received, 7539 bps, 94.24%, Err 16 (1.1e-05)
183.980 .... 674 packets received, 7541 bps, 94.26%, Err 16 (1.1e-05)
186.115 .... 682 packets received, 7543 bps, 94.28%, Err 17 (1.1e-05)
188.244 .... 689 packets received, 7533 bps, 94.17%, Err 17 (1.1e-05)
191.407 .... 697 packets received, 7494 bps, 93.68%, Err 18 (1.2e-05)
193.523 .... 708 packets received, 7529 bps, 94.11%, Err 18 (1.2e-05)
195.636 .... 716 packets received, 7531 bps, 94.14%, Err 18 (1.2e-05)
197.774 .... 724 packets received, 7533 bps, 94.16%, Err 18 (1.1e-05)
199.880 .... 732 packets received, 7535 bps, 94.19%, Err 18 (1.1e-05)
202.005 .... 740 packets received, 7537 bps, 94.22%, Err 18 (1.1e-05)
204.123 .... 747 packets received, 7529 bps, 94.12%, Err 19 (1.2e-05)
206.251 .... 755 packets received, 7531 bps, 94.14%, Err 19 (1.2e-05)
208.388 .... 763 packets received, 7532 bps, 94.16%, Err 19 (1.1e-05)
210.478 .... 771 packets received, 7535 bps, 94.19%, Err 19 (1.1e-05)
212.612 .... 779 packets received, 7537 bps, 94.21%, Err 19 (1.1e-05)
214.733 .... 787 packets received, 7539 bps, 94.23%, Err 19 (1.1e-05)
216.871 .... 794 packets received, 7531 bps, 94.13%, Err 20 (1.2e-05)
218.963 .... 802 packets received, 7533 bps, 94.17%, Err 20 (1.1e-05)
221.109 .... 810 packets received, 7534 bps, 94.18%, Err 20 (1.1e-05)
223.218 .... 818 packets received, 7537 bps, 94.21%, Err 20 (1.1e-05)
225.322 .... 826 packets received, 7539 bps, 94.24%, Err 20 (1.1e-05)
227.473 .... 834 packets received, 7540 bps, 94.25%, Err 20 (1.1e-05)
229.588 .... 842 packets received, 7542 bps, 94.27%, Err 20 (1.1e-05)
231.695 .... 850 packets received, 7544 bps, 94.30%, Err 20 (1.1e-05)
233.836 .... 858 packets received, 7545 bps, 94.31%, Err 20 (1.1e-05)
235.954 .... 866 packets received, 7546 bps, 94.33%, Err 20 (1.1e-05)
238.074 .... 874 packets received, 7548 bps, 94.35%, Err 20 (1.1e-05)
240.204 .... 882 packets received, 7549 bps, 94.37%, Err 20 (1.0e-05)
242.298 .... 889 packets received, 7543 bps, 94.29%, Err 21 (1.1e-05)
244.961 .... 895 packets received, 7511 bps, 93.89%, Err 22 (1.1e-05)
247.091 .... 906 packets received, 7538 bps, 94.22%, Err 22 (1.1e-05)
249.218 .... 914 packets received, 7539 bps, 94.24%, Err 22 (1.1e-05)
251.338 .... 922 packets received, 7541 bps, 94.26%, Err 22 (1.1e-05)
253.445 .... 930 packets received, 7543 bps, 94.29%, Err 22 (1.1e-05)
255.556 .... 938 packets received, 7545 bps, 94.31%, Err 22 (1.1e-05)
257.677 .... 946 packets received, 7546 bps, 94.33%, Err 22 (1.1e-05)
259.808 .... 953 packets received, 7539 bps, 94.24%, Err 23 (1.1e-05)
261.948 .... 961 packets received, 7540 bps, 94.25%, Err 23 (1.1e-05)
264.072 .... 969 packets received, 7542 bps, 94.27%, Err 23 (1.1e-05)
266.188 .... 977 packets received, 7543 bps, 94.29%, Err 23 (1.1e-05)
268.308 .... 985 packets received, 7545 bps, 94.31%, Err 23 (1.1e-05)
270.438 .... 993 packets received, 7546 bps, 94.32%, Err 23 (1.1e-05)
273.063 .... 999 packets received, 7518 bps, 93.98%, Err 24 (1.1e-05)
275.205 .... 1010 packets received, 7542 bps, 94.27%, Err 24 (1.1e-05)
277.315 .... 1018 packets received, 7543 bps, 94.29%, Err 24 (1.1e-05)
279.442 .... 1026 packets received, 7545 bps, 94.31%, Err 24 (1.1e-05)
281.553 .... 1034 packets received, 7546 bps, 94.33%, Err 24 (1.1e-05)
283.680 .... 1042 packets received, 7547 bps, 94.34%, Err 24 (1.1e-05)
286.852 .... 1050 packets received, 7521 bps, 94.01%, Err 25 (1.1e-05)
288.974 .... 1061 packets received, 7544 bps, 94.30%, Err 25 (1.1e-05)
291.092 .... 1069 packets received, 7545 bps, 94.32%, Err 25 (1.1e-05)
293.208 .... 1077 packets received, 7547 bps, 94.33%, Err 25 (1.1e-05)
295.340 .... 1085 packets received, 7548 bps, 94.35%, Err 25 (1.1e-05)
297.450 .... 1093 packets received, 7549 bps, 94.37%, Err 25 (1.1e-05)
299.582 .... 1101 packets received, 7550 bps, 94.38%, Err 25 (1.0e-05)
301.699 .... 1109 packets received, 7552 bps, 94.39%, Err 25 (1.0e-05)
303.819 .... 1117 packets received, 7553 bps, 94.41%, Err 25 (1.0e-05)
305.938 .... 1125 packets received, 7554 bps, 94.43%, Err 25 (1.0e-05)
308.057 .... 1133 packets received, 7555 bps, 94.44%, Err 25 (1.0e-05)
310.192 .... 1141 packets received, 7556 bps, 94.45%, Err 25 (1.0e-05)
312.298 .... 1149 packets received, 7558 bps, 94.47%, Err 25 (1.0e-05)
314.420 .... 1156 packets received, 7552 bps, 94.40%, Err 26 (1.0e-05)
316.521 .... 1164 packets received, 7554 bps, 94.42%, Err 26 (1.0e-05)
318.676 .... 1172 packets received, 7554 bps, 94.43%, Err 26 (1.0e-05)
320.774 .... 1180 packets received, 7556 bps, 94.45%, Err 26 (1.0e-05)
322.900 .... 1188 packets received, 7557 bps, 94.46%, Err 26 (1.0e-05)
325.014 .... 1196 packets received, 7558 bps, 94.48%, Err 26 (1.0e-05)
327.138 .... 1204 packets received, 7559 bps, 94.49%, Err 26 (1.0e-05)
329.283 .... 1212 packets received, 7560 bps, 94.49%, Err 26 (9.9e-06)
331.387 .... 1220 packets received, 7561 bps, 94.51%, Err 26 (9.8e-06)
333.527 .... 1228 packets received, 7562 bps, 94.52%, Err 27 (1.0e-05)
335.635 .... 1235 packets received, 7557 bps, 94.46%, Err 27 (1.0e-05)
337.759 .... 1243 packets received, 7558 bps, 94.47%, Err 27 (1.0e-05)
339.888 .... 1251 packets received, 7559 bps, 94.48%, Err 27 (9.9e-06)
341.990 .... 1259 packets received, 7560 bps, 94.50%, Err 27 (9.9e-06)
344.106 .... 1267 packets received, 7561 bps, 94.52%, Err 27 (9.8e-06)
346.250 .... 1275 packets received, 7562 bps, 94.52%, Err 27 (9.8e-06)
348.357 .... 1283 packets received, 7563 bps, 94.54%, Err 27 (9.7e-06)
350.495 .... 1291 packets received, 7564 bps, 94.55%, Err 27 (9.6e-06)
352.588 .... 1299 packets received, 7565 bps, 94.57%, Err 27 (9.6e-06)
354.722 .... 1307 packets received, 7566 bps, 94.57%, Err 27 (9.5e-06)
356.852 .... 1315 packets received, 7567 bps, 94.58%, Err 27 (9.5e-06)
358.940 .... 1323 packets received, 7568 bps, 94.60%, Err 27 (9.4e-06)
361.083 .... 1331 packets received, 7569 bps, 94.61%, Err 27 (9.4e-06)
363.206 .... 1339 packets received, 7570 bps, 94.62%, Err 27 (9.3e-06)
365.311 .... 1347 packets received, 7571 bps, 94.64%, Err 27 (9.3e-06)
367.439 .... 1355 packets received, 7572 bps, 94.65%, Err 27 (9.2e-06)
369.573 .... 1363 packets received, 7572 bps, 94.65%, Err 27 (9.1e-06)
371.693 .... 1371 packets received, 7573 bps, 94.66%, Err 27 (9.1e-06)
373.801 .... 1379 packets received, 7574 bps, 94.68%, Err 27 (9.0e-06)
375.934 .... 1387 packets received, 7575 bps, 94.69%, Err 27 (9.0e-06)
378.021 .... 1395 packets received, 7576 bps, 94.71%, Err 27 (8.9e-06)
380.148 .... 1403 packets received, 7577 bps, 94.71%, Err 27 (8.9e-06)
382.276 .... 1411 packets received, 7578 bps, 94.72%, Err 27 (8.8e-06)
384.408 .... 1419 packets received, 7578 bps, 94.73%, Err 27 (8.8e-06)
386.538 .... 1427 packets received, 7579 bps, 94.74%, Err 27 (8.7e-06)
388.661 .... 1435 packets received, 7580 bps, 94.75%, Err 27 (8.7e-06)
390.779 .... 1443 packets received, 7581 bps, 94.76%, Err 27 (8.7e-06)
392.892 .... 1451 packets received, 7582 bps, 94.77%, Err 27 (8.6e-06)
395.017 .... 1459 packets received, 7582 bps, 94.78%, Err 27 (8.6e-06)
397.132 .... 1467 packets received, 7583 bps, 94.79%, Err 27 (8.5e-06)
399.258 .... 1475 packets received, 7584 bps, 94.80%, Err 27 (8.5e-06)
401.927 .... 1481 packets received, 7564 bps, 94.55%, Err 28 (8.7e-06)
404.025 .... 1492 packets received, 7580 bps, 94.76%, Err 28 (8.7e-06)
406.164 .... 1500 packets received, 7581 bps, 94.76%, Err 29 (8.9e-06)
408.817 .... 1505 packets received, 7557 bps, 94.46%, Err 30 (9.2e-06)
410.937 .... 1516 packets received, 7573 bps, 94.66%, Err 30 (9.1e-06)
415.421 .... 1518 packets received, 7501 bps, 93.76%, Err 32 (9.6e-06)
417.856 .... 1534 packets received, 7535 bps, 94.19%, Err 33 (9.9e-06)
419.952 .... 1540 packets received, 7527 bps, 94.09%, Err 33 (9.8e-06)
422.079 .... 1546 packets received, 7518 bps, 93.98%, Err 33 (9.8e-06)
424.483 .... 1553 packets received, 7509 bps, 93.87%, Err 33 (9.7e-06)
426.596 .... 1560 packets received, 7506 bps, 93.82%, Err 33 (9.7e-06)
428.756 .... 1566 packets received, 7497 bps, 93.71%, Err 34 (9.9e-06)
431.931 .... 1573 packets received, 7475 bps, 93.43%, Err 35 (1.0e-05)
434.051 .... 1585 packets received, 7495 bps, 93.68%, Err 35 (1.0e-05)
436.192 .... 1593 packets received, 7495 bps, 93.69%, Err 35 (1.0e-05)
438.305 .... 1601 packets received, 7497 bps, 93.71%, Err 35 (1.0e-05)
440.431 .... 1609 packets received, 7498 bps, 93.72%, Err 35 (9.9e-06)
442.528 .... 1617 packets received, 7499 bps, 93.74%, Err 35 (9.9e-06)
445.990 .... 1625 packets received, 7478 bps, 93.47%, Err 36 (1.0e-05)
448.114 .... 1637 packets received, 7497 bps, 93.71%, Err 36 (1.0e-05)
450.240 .... 1645 packets received, 7498 bps, 93.73%, Err 36 (1.0e-05)
452.356 .... 1653 packets received, 7499 bps, 93.74%, Err 36 (1.0e-05)
454.473 .... 1657 packets received, 7482 bps, 93.53%, Err 37 (1.0e-05)
456.613 .... 1668 packets received, 7497 bps, 93.71%, Err 37 (1.0e-05)
458.737 .... 1676 packets received, 7498 bps, 93.72%, Err 37 (1.0e-05)
460.863 .... 1684 packets received, 7499 bps, 93.73%, Err 37 (1.0e-05)
462.969 .... 1692 packets received, 7500 bps, 93.75%, Err 37 (1.0e-05)
465.092 .... 1700 packets received, 7501 bps, 93.76%, Err 37 (1.0e-05)
467.226 .... 1708 packets received, 7502 bps, 93.77%, Err 37 (9.9e-06)
469.330 .... 1716 packets received, 7503 bps, 93.79%, Err 37 (9.9e-06)
472.250 .... 1723 packets received, 7487 bps, 93.59%, Err 38 (1.0e-05)
474.370 .... 1734 packets received, 7501 bps, 93.76%, Err 38 (1.0e-05)
477.287 .... 1741 packets received, 7485 bps, 93.56%, Err 39 (1.0e-05)
479.419 .... 1752 packets received, 7499 bps, 93.74%, Err 39 (1.0e-05)
481.538 .... 1760 packets received, 7500 bps, 93.75%, Err 39 (1.0e-05)
483.642 .... 1768 packets received, 7501 bps, 93.76%, Err 39 (1.0e-05)
485.756 .... 1776 packets received, 7502 bps, 93.78%, Err 39 (1.0e-05)
487.893 .... 1783 packets received, 7499 bps, 93.73%, Err 40 (1.0e-05)
489.991 .... 1791 packets received, 7500 bps, 93.75%, Err 40 (1.0e-05)
492.113 .... 1799 packets received, 7501 bps, 93.76%, Err 40 (1.0e-05)
494.244 .... 1807 packets received, 7502 bps, 93.77%, Err 40 (1.0e-05)
496.383 .... 1815 packets received, 7503 bps, 93.78%, Err 40 (1.0e-05)
498.471 .... 1823 packets received, 7504 bps, 93.80%, Err 40 (1.0e-05)
500.618 .... 1831 packets received, 7505 bps, 93.81%, Err 40 (1.0e-05)
502.759 .... 1839 packets received, 7505 bps, 93.81%, Err 40 (1.0e-05)
504.869 .... 1847 packets received, 7506 bps, 93.83%, Err 40 (9.9e-06)
506.979 .... 1855 packets received, 7507 bps, 93.84%, Err 40 (9.9e-06)
509.105 .... 1863 packets received, 7508 bps, 93.85%, Err 40 (9.8e-06)
511.240 .... 1871 packets received, 7509 bps, 93.86%, Err 40 (9.8e-06)
513.341 .... 1879 packets received, 7510 bps, 93.88%, Err 40 (9.8e-06)
515.469 .... 1887 packets received, 7511 bps, 93.89%, Err 40 (9.7e-06)
517.595 .... 1895 packets received, 7512 bps, 93.90%, Err 40 (9.7e-06)
519.703 .... 1903 packets received, 7513 bps, 93.91%, Err 40 (9.6e-06)
521.828 .... 1911 packets received, 7513 bps, 93.92%, Err 40 (9.6e-06)
523.932 .... 1919 packets received, 7515 bps, 93.93%, Err 40 (9.6e-06)
526.063 .... 1927 packets received, 7515 bps, 93.94%, Err 40 (9.5e-06)
528.197 .... 1935 packets received, 7516 bps, 93.95%, Err 40 (9.5e-06)
530.301 .... 1943 packets received, 7517 bps, 93.96%, Err 40 (9.4e-06)
532.452 .... 1951 packets received, 7517 bps, 93.97%, Err 40 (9.4e-06)
534.571 .... 1959 packets received, 7518 bps, 93.98%, Err 40 (9.4e-06)
536.677 .... 1967 packets received, 7519 bps, 93.99%, Err 41 (9.6e-06)
539.320 .... 1970 packets received, 7494 bps, 93.67%, Err 42 (9.7e-06)
541.457 .... 1983 packets received, 7513 bps, 93.92%, Err 42 (9.7e-06)
543.566 .... 1991 packets received, 7514 bps, 93.93%, Err 42 (9.7e-06)
545.672 .... 1999 packets received, 7515 bps, 93.94%, Err 43 (9.9e-06)
547.791 .... 2006 packets received, 7513 bps, 93.91%, Err 43 (9.8e-06)
549.919 .... 2014 packets received, 7513 bps, 93.92%, Err 43 (9.8e-06)
552.045 .... 2022 packets received, 7514 bps, 93.93%, Err 43 (9.7e-06)
554.992 .... 2029 packets received, 7500 bps, 93.75%, Err 44 (9.9e-06)
557.081 .... 2040 packets received, 7512 bps, 93.90%, Err 44 (9.9e-06)
559.218 .... 2048 packets received, 7513 bps, 93.91%, Err 44 (9.8e-06)
561.328 .... 2056 packets received, 7514 bps, 93.92%, Err 44 (9.8e-06)
563.457 .... 2064 packets received, 7515 bps, 93.93%, Err 44 (9.8e-06)
565.571 .... 2072 packets received, 7515 bps, 93.94%, Err 44 (9.7e-06)
567.687 .... 2080 packets received, 7516 bps, 93.95%, Err 44 (9.7e-06)
569.822 .... 2088 packets received, 7517 bps, 93.96%, Err 44 (9.7e-06)
571.934 .... 2096 packets received, 7518 bps, 93.97%, Err 44 (9.6e-06)
574.055 .... 2104 packets received, 7518 bps, 93.98%, Err 44 (9.6e-06)
577.240 .... 2112 packets received, 7505 bps, 93.82%, Err 45 (9.8e-06)
579.878 .... 2121 packets received, 7503 bps, 93.79%, Err 46 (9.9e-06)
582.005 .... 2132 packets received, 7514 bps, 93.93%, Err 46 (9.9e-06)
584.138 .... 2140 packets received, 7515 bps, 93.94%, Err 46 (9.9e-06)
586.509 .... 2145 packets received, 7502 bps, 93.77%, Err 47 (1.0e-05)
588.651 .... 2155 packets received, 7509 bps, 93.87%, Err 49 (1.0e-05)
590.744 .... 2162 packets received, 7507 bps, 93.84%, Err 49 (1.0e-05)
592.879 .... 2170 packets received, 7508 bps, 93.85%, Err 49 (1.0e-05)
595.016 .... 2178 packets received, 7508 bps, 93.85%, Err 49 (1.0e-05)
597.128 .... 2186 packets received, 7509 bps, 93.86%, Err 49 (1.0e-05)
599.247 .... 2194 packets received, 7510 bps, 93.87%, Err 49 (1.0e-05)
601.348 .... 2202 packets received, 7511 bps, 93.89%, Err 49 (1.0e-05)
603.470 .... 2210 packets received, 7512 bps, 93.90%, Err 49 (1.0e-05)
605.594 .... 2218 packets received, 7512 bps, 93.91%, Err 49 (1.0e-05)
607.722 .... 2226 packets received, 7513 bps, 93.91%, Err 49 (1.0e-05)
609.848 .... 2234 packets received, 7514 bps, 93.92%, Err 50 (1.0e-05)
611.979 .... 2242 packets received, 7514 bps, 93.93%, Err 50 (1.0e-05)
614.082 .... 2250 packets received, 7515 bps, 93.94%, Err 50 (1.0e-05)
616.192 .... 2258 packets received, 7516 bps, 93.95%, Err 50 (1.0e-05)
618.334 .... 2266 packets received, 7517 bps, 93.96%, Err 50 (1.0e-05)
620.448 .... 2274 packets received, 7517 bps, 93.97%, Err 50 (1.0e-05)
622.568 .... 2282 packets received, 7518 bps, 93.98%, Err 50 (1.0e-05)
624.696 .... 2290 packets received, 7519 bps, 93.98%, Err 50 (1.0e-05)
626.801 .... 2298 packets received, 7520 bps, 94.00%, Err 50 (1.0e-05)
628.934 .... 2306 packets received, 7520 bps, 94.00%, Err 50 (9.9e-06)
631.065 .... 2314 packets received, 7521 bps, 94.01%, Err 50 (9.9e-06)
633.185 .... 2321 packets received, 7518 bps, 93.98%, Err 51 (1.0e-05)
635.312 .... 2329 packets received, 7519 bps, 93.99%, Err 51 (1.0e-05)
637.431 .... 2337 packets received, 7520 bps, 93.99%, Err 51 (1.0e-05)
639.555 .... 2345 packets received, 7520 bps, 94.00%, Err 51 (1.0e-05)
641.679 .... 2353 packets received, 7521 bps, 94.01%, Err 51 (9.9e-06)
643.793 .... 2361 packets received, 7522 bps, 94.02%, Err 51 (9.9e-06)
645.912 .... 2369 packets received, 7522 bps, 94.03%, Err 52 (1.0e-05)
648.549 .... 2375 packets received, 7511 bps, 93.88%, Err 53 (1.0e-05)
650.671 .... 2386 packets received, 7521 bps, 94.01%, Err 53 (1.0e-05)
652.817 .... 2394 packets received, 7521 bps, 94.01%, Err 53 (1.0e-05)
654.913 .... 2402 packets received, 7522 bps, 94.03%, Err 53 (1.0e-05)
657.036 .... 2410 packets received, 7523 bps, 94.03%, Err 53 (1.0e-05)
659.172 .... 2418 packets received, 7523 bps, 94.04%, Err 53 (1.0e-05)
661.306 .... 2426 packets received, 7524 bps, 94.05%, Err 53 (1.0e-05)
663.415 .... 2430 packets received, 7512 bps, 93.90%, Err 54 (1.0e-05)
665.540 .... 2441 packets received, 7522 bps, 94.03%, Err 54 (1.0e-05)
667.647 .... 2449 packets received, 7523 bps, 94.04%, Err 54 (1.0e-05)
669.770 .... 2457 packets received, 7523 bps, 94.04%, Err 54 (1.0e-05)
671.897 .... 2465 packets received, 7524 bps, 94.05%, Err 54 (1.0e-05)
674.031 .... 2473 packets received, 7524 bps, 94.06%, Err 55 (1.0e-05)
676.133 .... 2480 packets received, 7522 bps, 94.03%, Err 56 (1.0e-05)
678.261 .... 2488 packets received, 7523 bps, 94.04%, Err 56 (1.0e-05)
680.394 .... 2496 packets received, 7523 bps, 94.04%, Err 56 (1.0e-05)
683.305 .... 2503 packets received, 7512 bps, 93.90%, Err 57 (1.0e-05)
685.432 .... 2514 packets received, 7522 bps, 94.02%, Err 57 (1.0e-05)
687.546 .... 2522 packets received, 7523 bps, 94.03%, Err 57 (1.0e-05)
689.672 .... 2530 packets received, 7523 bps, 94.04%, Err 57 (1.0e-05)
691.797 .... 2538 packets received, 7524 bps, 94.05%, Err 57 (1.0e-05)
693.924 .... 2546 packets received, 7524 bps, 94.05%, Err 58 (1.0e-05)
696.027 .... 2554 packets received, 7525 bps, 94.06%, Err 58 (1.0e-05)
698.146 .... 2561 packets received, 7523 bps, 94.03%, Err 59 (1.1e-05)
700.022 Quit.
